The Verifier - November 2018. Data as of December 7, 2025.
FIPS code,State,Jurisdiction,Registered Voters,Precincts,Voting Location,All Mail Ballot?,Election Day Marking Method,Election Day Tabulation
"1919700000","Iowa","Wright County","7837","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2000100000","Kansas","Allen County","7766","21","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2000300000","Kansas","Anderson County","4964","20","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2000500000","Kansas","Atchison County","9332","20","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2000700000","Kansas","Barber County","2765","23","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2000900000","Kansas","Barton County","15167","40","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2001100000","Kansas","Bourbon County","10288","20","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2001300000","Kansas","Brown County","5586","18","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2001500000","Kansas","Butler County","40057","48","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2001700000","Kansas","Chase County","1719","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2001900000","Kansas","Chautauqua County","2346","15","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2002100000","Kansas","Cherokee County","13279","36","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2002300000","Kansas","Cheyenne County","1877","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2002500000","Kansas","Clark County","1432","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2002700000","Kansas","Clay County","5275","22","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2002900000","Kansas","Cloud County","5245","26","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2003100000","Kansas","Coffey County","5813","19","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"2003300000","Kansas","Comanche County","1038","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2003500000","Kansas","Cowley County","17937","59","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2003700000","Kansas","Crawford County","23550","56","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2003900000","Kansas","Decatur County","1948","27","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2004100000","Kansas","Dickinson County","12404","34","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2004300000","Kansas","Doniphan County","4610","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2004500000","Kansas","Douglas County","66740","100","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2004700000","Kansas","Edwards County","1852","15","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2004900000","Kansas","Elk County","1703","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2005100000","Kansas","Ellis County","16543","33","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2005300000","Kansas","Ellsworth County","3874","26","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2005500000","Kansas","Finney County","17545","44","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2005700000","Kansas","Ford County","13323","35","Assigned Polling Place","No","Ballot Marking Devices for all voters","Optical Scan",
"2005900000","Kansas","Franklin County","16220","25","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2006100000","Kansas","Geary County","13677","40","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2006300000","Kansas","Gove County","1664","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2006500000","Kansas","Graham County","1651","22","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2006700000","Kansas","Grant County","3462","5","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2006900000","Kansas","Gray County","2876","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2007100000","Kansas","Greeley County","838","3","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2007300000","Kansas","Greenwood County","4378","19","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2007500000","Kansas","Hamilton County","1284","12","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2007700000","Kansas","Harper County","3584","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2007900000","Kansas","Harvey County","21023","38","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2008100000","Kansas","Haskell County","2170","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2008300000","Kansas","Hodgeman County","1273","17","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2008500000","Kansas","Jackson County","8092","19","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2008700000","Kansas","Jefferson County","12673","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2008900000","Kansas","Jewell County","1937","25","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2009100000","Kansas","Johnson County","372526","502","Assigned Polling Place","No","Ballot Marking Devices for all voters","BMD/Tabulator",
"2009300000","Kansas","Kearny County","2086","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2009500000","Kansas","Kingman County","4552","28","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2009700000","Kansas","Kiowa County","1217","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2009900000","Kansas","Labette County","12290","38","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2010100000","Kansas","Lane County","1142","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2010300000","Kansas","Leavenworth County","42322","43","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2010500000","Kansas","Lincoln County","2004","23","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"2010700000","Kansas","Linn County","6509","15","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2010900000","Kansas","Logan County","1916","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2011100000","Kansas","Lyon County","18172","37","Assigned Polling Place","No","Ballot Marking Devices for all voters","Optical Scan",
"2011500000","Kansas","Marion County","7263","31","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2011700000","Kansas","Marshall County","6190","32","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2011300000","Kansas","McPherson County","16542","40","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2011900000","Kansas","Meade County","3035","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2012100000","Kansas","Miami County","22453","45","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2012300000","Kansas","Mitchell County","3974","26","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2012500000","Kansas","Montgomery County","17711","62","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2012700000","Kansas","Morris County","3667","16","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Hand Count and DRE",
"2012900000","Kansas","Morton County","1837","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2013100000","Kansas","Nemaha County","7009","30","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2013300000","Kansas","Neosho County","10763","26","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2013500000","Kansas","Ness County","1825","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2013700000","Kansas","Norton County","3042","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2013900000","Kansas","Osage County","10746","24","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2014100000","Kansas","Osborne County","2625","30","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2014300000","Kansas","Ottawa County","3895","24","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2014500000","Kansas","Pawnee County","3498","27","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2014700000","Kansas","Phillips County","3454","28","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2014900000","Kansas","Pottawatomie County","13626","31","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2015100000","Kansas","Pratt County","5180","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2015300000","Kansas","Rawlins County","1847","18","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2015500000","Kansas","Reno County","35532","81","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2015700000","Kansas","Republic County","3334","23","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2015900000","Kansas","Rice County","4522","27","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2016100000","Kansas","Riley County","31406","56","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2016300000","Kansas","Rooks County","3279","15","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2016500000","Kansas","Rush County","2035","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2016700000","Kansas","Russell County","4126","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2016900000","Kansas","Saline County","33050","59","Assigned Polling Place","No","Ballot Marking Devices for all voters","Optical Scan",
"2017100000","Kansas","Scott County","3101","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2017300000","Kansas","Sedgwick County","281952","259","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2017500000","Kansas","Seward County","9410","23","Assigned Polling Place","No","Ballot Marking Devices for all voters","Optical Scan",
"2017700000","Kansas","Shawnee County","101805","225","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2017900000","Kansas","Sheridan County","1819","17","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2018100000","Kansas","Sherman County","3273","19","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2018300000","Kansas","Smith County","2551","28","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2018500000","Kansas","Stafford County","2528","24","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2018700000","Kansas","Stanton County","1039","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2018900000","Kansas","Stevens County","2938","18","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2019100000","Kansas","Sumner County","15088","40","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2019300000","Kansas","Thomas County","4652","18","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2019500000","Kansas","Trego County","1996","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2019700000","Kansas","Wabaunsee County","4839","16","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2019900000","Kansas","Wallace County","1038","8","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2020100000","Kansas","Washington County","3260","27","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2020300000","Kansas","Wichita County","1327","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2020500000","Kansas","Wilson County","4993","24","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2020700000","Kansas","Woodson County","2029","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2020900000","Kansas","Wyandotte County","75597","113","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2100100000","Kentucky","Adair County","13635","16","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2100300000","Kentucky","Allen County","15137","13","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2100500000","Kentucky","Anderson County","18281","14","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2100700000","Kentucky","Ballard County","6483","13","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2100900000","Kentucky","Barren County","31526","25","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2101100000","Kentucky","Bath County","9482","12","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2101300000","Kentucky","Bell County","21211","30","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2101500000","Kentucky","Boone County","103730","63","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2101700000","Kentucky","Bourbon County","14782","16","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2101900000","Kentucky","Boyd County","40105","48","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2102100000","Kentucky","Boyle County","22253","25","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2102300000","Kentucky","Bracken County","6579","8","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2102500000","Kentucky","Breathitt County","11691","21","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2102700000","Kentucky","Breckinridge County","15496","16","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2102900000","Kentucky","Bullitt County","59735","47","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2103100000","Kentucky","Butler County","9642","12","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2103300000","Kentucky","Caldwell County","10043","13","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2103500000","Kentucky","Calloway County","30404","23","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2103700000","Kentucky","Campbell County","75153","67","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2103900000","Kentucky","Carlisle County","4067","6","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2104100000","Kentucky","Carroll County","8134","11","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2104300000","Kentucky","Carter County","19933","26","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2104500000","Kentucky","Casey County","11155","15","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2104700000","Kentucky","Christian County","52391","41","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2104900000","Kentucky","Clark County","29256","26","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2105100000","Kentucky","Clay County","14729","20","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2105300000","Kentucky","Clinton County","7682","13","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2105500000","Kentucky","Crittenden County","6667","12","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2105700000","Kentucky","Cumberland County","5469","10","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2105900000","Kentucky","Daviess County","74697","86","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2106100000","Kentucky","Edmonson County","9300","8","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2106300000","Kentucky","Elliott County","5331","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2106500000","Kentucky","Estill County","10643","15","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2106700000","Kentucky","Fayette County","235405","286","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2106900000","Kentucky","Fleming County","10952","18","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2107100000","Kentucky","Floyd County","30113","42","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2107300000","Kentucky","Franklin County","37088","44","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2107500000","Kentucky","Fulton County","5548","11","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2107700000","Kentucky","Gallatin County","6558","8","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2107900000","Kentucky","Garrard County","13223","14","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2108100000","Kentucky","Grant County","18378","22","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2108300000","Kentucky","Graves County","25737","30","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2108500000","Kentucky","Grayson County","18464","22","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2108700000","Kentucky","Green County","8858","10","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2108900000","Kentucky","Greenup County","29514","29","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2109100000","Kentucky","Hancock County","6903","10","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2109300000","Kentucky","Hardin County","84977","59","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2109500000","Kentucky","Harlan County","20640","32","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2109700000","Kentucky","Harrison County","13939","19","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2109900000","Kentucky","Hart County","13859","19","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2110100000","Kentucky","Henderson County","35617","45","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2110300000","Kentucky","Henry County","12156","20","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2110500000","Kentucky","Hickman County","3718","6","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2110700000","Kentucky","Hopkins County","35120","50","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2110900000","Kentucky","Jackson County","10162","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2111100000","Kentucky","Jefferson County","598335","623","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2111300000","Kentucky","Jessamine County","41334","36","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2111500000","Kentucky","Johnson County","18027","31","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2111700000","Kentucky","Kenton County","133847","106","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2111900000","Kentucky","Knott County","11332","30","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2112100000","Kentucky","Knox County","24541","30","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2112300000","Kentucky","Larue County","10645","12","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2112500000","Kentucky","Laurel County","47422","45","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2112700000","Kentucky","Lawrence County","12725","18","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2112900000","Kentucky","Lee County","5251","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2113100000","Kentucky","Leslie County","8559","17","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2113300000","Kentucky","Letcher County","16647","30","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2113500000","Kentucky","Lewis County","10278","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2113700000","Kentucky","Lincoln County","18434","17","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2113900000","Kentucky","Livingston County","7733","10","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2114100000","Kentucky","Logan County","18234","20","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2114300000","Kentucky","Lyon County","6519","6","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2115100000","Kentucky","Madison County","67232","54","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2115300000","Kentucky","Magoffin County","10055","18","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2115500000","Kentucky","Marion County","13392","8","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2115700000","Kentucky","Marshall County","25877","45","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2115900000","Kentucky","Martin County","8331","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2116100000","Kentucky","Mason County","13293","17","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2114500000","Kentucky","McCracken County","55152","25","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2114700000","Kentucky","McCreary County","11192","14","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2114900000","Kentucky","McLean County","7071","13","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2116300000","Kentucky","Meade County","22170","19","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2116500000","Kentucky","Menifee County","5537","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2116700000","Kentucky","Mercer County","18139","17","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2116900000","Kentucky","Metcalfe County","7955","12","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2117100000","Kentucky","Monroe County","8785","12","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2117300000","Kentucky","Montgomery County","20536","18","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2117500000","Kentucky","Morgan County","9231","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2117700000","Kentucky","Muhlenberg County","22944","25","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2117900000","Kentucky","Nelson County","33907","24","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2118100000","Kentucky","Nicholas County","5476","5","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2118300000","Kentucky","Ohio County","17941","19","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2118500000","Kentucky","Oldham County","52708","38","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2118700000","Kentucky","Owen County","8247","12","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2118900000","Kentucky","Owsley County","3577","8","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2119100000","Kentucky","Pendleton County","10374","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2119300000","Kentucky","Perry County","20825","37","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2119500000","Kentucky","Pike County","49533","57","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2119700000","Kentucky","Powell County","10034","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2119900000","Kentucky","Pulaski County","47850","56","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2120100000","Kentucky","Robertson County","1756","5","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2120300000","Kentucky","Rockcastle County","12559","15","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2120500000","Kentucky","Rowan County","15071","18","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2120700000","Kentucky","Russell County","14200","16","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2120900000","Kentucky","Scott County","41089","46","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2121100000","Kentucky","Shelby County","32839","34","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2121300000","Kentucky","Simpson County","14239","13","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2121500000","Kentucky","Spencer County","15194","14","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2121700000","Kentucky","Taylor County","18527","20","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2121900000","Kentucky","Todd County","8621","13","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2122100000","Kentucky","Trigg County","12139","15","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2122300000","Kentucky","Trimble County","7319","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2122500000","Kentucky","Union County","10525","16","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2122700000","Kentucky","Warren County","81978","121","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2122900000","Kentucky","Washington County","8932","14","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2123100000","Kentucky","Wayne County","14890","19","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2123300000","Kentucky","Webster County","9664","14","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2123500000","Kentucky","Whitley County","27290","36","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"2123700000","Kentucky","Wolfe County","5741","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
