The Verifier - November 2010. Data as of December 7, 2025.
FIPS code,State,Jurisdiction,Registered Voters,Precincts,Voting Location,All Mail Ballot?,Election Day Marking Method,Election Day Tabulation
"2302928660","Maine","Grand Lake Stream Plantation (Washington County)","127","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302931530","Maine","Town of Harrington (Washington County)","701","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2309999904","Maine","Indian Township (Washington County)","451","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302935905","Maine","Town of Jonesboro (Washington County)","380","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302936010","Maine","Town of Jonesport (Washington County)","922","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302941610","Maine","Town of Lubec (Washington County)","1205","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302941960","Maine","Town of Machias (Washington County)","1709","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302942100","Maine","Town of Machiasport (Washington County)","792","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302943640","Maine","Town of Marshfield (Washington County)","404","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302944760","Maine","Town of Meddybemps (Washington County)","129","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302945600","Maine","Town of Milbridge (Washington County)","1087","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302951375","Maine","Town of Northfield (Washington County)","128","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302957780","Maine","Town of Pembroke (Washington County)","622","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302958165","Maine","Town of Perry (Washington County)","653","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302957090","Maine","Pleasant Point Voting District (Washington County)","453","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302961035","Maine","Town of Princeton (Washington County)","678","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302963275","Maine","Town of Robbinston (Washington County)","449","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302963940","Maine","Town of Roque Bluffs (Washington County)","211","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302974125","Maine","Town of Steuben (Washington County)","934","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302975770","Maine","Town of Talmadge (Washington County)","42","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302976895","Maine","Town of Topsfield (Washington County)","190","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302978675","Maine","Town of Vanceboro (Washington County)","155","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302979375","Maine","Town of Waite (Washington County)","59","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302981685","Maine","Town of Wesley (Washington County)","107","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302985185","Maine","Town of Whiting (Washington County)","414","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2302985290","Maine","Town of Whitneyville (Washington County)","147","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"2303100275","Maine","Town of Acton (York County)","2012","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303100730","Maine","Town of Alfred (York County)","2178","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303101605","Maine","Town of Arundel (York County)","2957","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303104720","Maine","Town of Berwick (York County)","5151","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303104860","Maine","City of Biddeford (York County)","13042","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303109410","Maine","Town of Buxton (York County)","6069","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303114485","Maine","Town of Cornish (York County)","1101","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303116725","Maine","Town of Dayton (York County)","1438","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303122955","Maine","Town of Eliot (York County)","4828","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303133665","Maine","Town of Hollis (York County)","3217","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303136535","Maine","Town of Kennebunk (York County)","8658","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303136745","Maine","Town of Kennebunkport (York County)","2662","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303137270","Maine","Town of Kittery (York County)","6548","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303138425","Maine","Town of Lebanon (York County)","4039","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303139195","Maine","Town of Limerick (York County)","1902","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303139405","Maine","Town of Limington (York County)","2329","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303141750","Maine","Town of Lyman (York County)","3221","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303148750","Maine","Town of Newfield (York County)","1094","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303150325","Maine","Town of North Berwick (York County)","3340","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303154980","Maine","Town of Ogunquit (York County)","1075","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303155085","Maine","Town of Old Orchard Beach (York County)","6497","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303156870","Maine","Town of Parsonsfield (York County)","1213","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303164675","Maine","City of Saco (York County)","13691","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303165760","Maine","Town of Sanford (York County)","13131","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303167475","Maine","Town of Shapleigh (York County)","1915","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303170030","Maine","Town of South Berwick (York County)","4929","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303180530","Maine","Town of Waterboro (York County)","4622","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303181475","Maine","Town of Wells (York County)","7541","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303187985","Maine","Town of York (York County)","10483","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2400100000","Maryland","Allegany County","42450","36","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2400300000","Maryland","Anne Arundel County","331101","189","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2451000000","Maryland","City of Baltimore","365508","290","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2400500000","Maryland","Baltimore County","492869","223","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2400900000","Maryland","Calvert County","56300","23","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2401100000","Maryland","Caroline County","18037","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2401300000","Maryland","Carroll County","105201","36","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2401500000","Maryland","Cecil County","59837","19","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2401700000","Maryland","Charles County","89989","43","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2401900000","Maryland","Dorchester County","19778","31","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2402100000","Maryland","Frederick County","137698","66","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2402300000","Maryland","Garrett County","18434","19","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2402500000","Maryland","Harford County","149053","73","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2402700000","Maryland","Howard County","178083","110","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2402900000","Maryland","Kent County","12482","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2403100000","Maryland","Montgomery County","573431","245","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2403300000","Maryland","Prince George's County","517500","230","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2403500000","Maryland","Queen Anne's County","29705","17","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2403900000","Maryland","Somerset County","13258","22","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2403700000","Maryland","St. Mary's County","59213","31","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2404100000","Maryland","Talbot County","25306","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2404300000","Maryland","Washington County","83276","51","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2404500000","Maryland","Wicomico County","54268","38","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2404700000","Maryland","Worcester County","35510","18","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2500103600","Massachusetts","Town of Barnstable (Barnstable County)","30256","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500107175","Massachusetts","Town of Bourne (Barnstable County)","11633","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500107980","Massachusetts","Town of Brewster (Barnstable County)","7654","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500112995","Massachusetts","Town of Chatham (Barnstable County)","5280","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500116775","Massachusetts","Town of Dennis (Barnstable County)","11079","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500119295","Massachusetts","Town of Eastham (Barnstable County)","4179","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500123105","Massachusetts","Town of Falmouth (Barnstable County)","23955","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500129020","Massachusetts","Town of Harwich (Barnstable County)","9484","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500139100","Massachusetts","Town of Mashpee (Barnstable County)","8961","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500151440","Massachusetts","Town of Orleans (Barnstable County)","4994","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500155500","Massachusetts","Town of Provincetown (Barnstable County)","2663","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500159735","Massachusetts","Town of Sandwich (Barnstable County)","14764","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500170605","Massachusetts","Town of Truro (Barnstable County)","1601","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500174385","Massachusetts","Town of Wellfleet (Barnstable County)","2430","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500182525","Massachusetts","Town of Yarmouth (Barnstable County)","16539","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500300555","Massachusetts","Town of Adams (Berkshire County)","5639","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500300975","Massachusetts","Town of Alford (Berkshire County)","368","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500304545","Massachusetts","Town of Becket (Berkshire County)","1104","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500313345","Massachusetts","Town of Cheshire (Berkshire County)","2311","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500314010","Massachusetts","Town of Clarksburg (Berkshire County)","1113","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500316180","Massachusetts","Town of Dalton (Berkshire County)","4302","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500321360","Massachusetts","Town of Egremont (Berkshire County)","932","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500324120","Massachusetts","Town of Florida (Berkshire County)","546","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500326815","Massachusetts","Town of Great Barrington (Berkshire County)","4481","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500328180","Massachusetts","Town of Hancock (Berkshire County)","481","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500330315","Massachusetts","Town of Hinsdale (Berkshire County)","1350","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500334340","Massachusetts","Town of Lanesborough (Berkshire County)","2173","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500334655","Massachusetts","Town of Lee (Berkshire County)","3824","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500334970","Massachusetts","Town of Lenox (Berkshire County)","3621","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500342460","Massachusetts","Town of Monterey (Berkshire County)","688","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500343300","Massachusetts","Town of Mount Washington (Berkshire County)","120","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500344385","Massachusetts","Town of New Ashford (Berkshire County)","178","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500345420","Massachusetts","Town of New Marlborough (Berkshire County)","984","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500346225","Massachusetts","City of North Adams (Berkshire County)","8048","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500351580","Massachusetts","Town of Otis (Berkshire County)","1012","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500353050","Massachusetts","Town of Peru (Berkshire County)","578","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500353960","Massachusetts","City of Pittsfield (Berkshire County)","23824","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500356795","Massachusetts","Town of Richmond (Berkshire County)","1189","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500359665","Massachusetts","Town of Sandisfield (Berkshire County)","576","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500360225","Massachusetts","Town of Savoy (Berkshire County)","506","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500361065","Massachusetts","Town of Sheffield (Berkshire County)","2206","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500367595","Massachusetts","Town of Stockbridge (Berkshire County)","1422","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500371095","Massachusetts","Town of Tyringham (Berkshire County)","298","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500373335","Massachusetts","Town of Washington (Berkshire County)","433","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500377990","Massachusetts","Town of West Stockbridge (Berkshire County)","1011","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500379985","Massachusetts","Town of Williamstown (Berkshire County)","4152","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500380685","Massachusetts","Town of Windsor (Berkshire County)","628","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500500520","Massachusetts","Town of Acushnet (Bristol County)","6325","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500502690","Massachusetts","City of Attleboro (Bristol County)","21733","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500505280","Massachusetts","Town of Berkley (Bristol County)","4004","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500516425","Massachusetts","Town of Dartmouth (Bristol County)","20318","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500516950","Massachusetts","Town of Dighton (Bristol County)","4226","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500520100","Massachusetts","Town of Easton (Bristol County)","14333","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500522130","Massachusetts","Town of Fairhaven (Bristol County)","10800","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500523000","Massachusetts","City of Fall River (Bristol County)","36181","30","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500525240","Massachusetts","Town of Freetown (Bristol County)","5734","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500538225","Massachusetts","Town of Mansfield (Bristol County)","13341","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500545000","Massachusetts","City of New Bedford (Bristol County)","47407","42","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500546575","Massachusetts","Town of North Attleborough (Bristol County)","15933","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500549970","Massachusetts","Town of Norton (Bristol County)","10313","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500556060","Massachusetts","Town of Raynham (Bristol County)","9105","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500556375","Massachusetts","Town of Rehoboth (Bristol County)","7777","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500560645","Massachusetts","Town of Seekonk (Bristol County)","9297","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500562430","Massachusetts","Town of Somerset (Bristol County)","12680","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500568750","Massachusetts","Town of Swansea (Bristol County)","10924","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500569170","Massachusetts","City of Taunton (Bristol County)","27865","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500577570","Massachusetts","Town of Westport (Bristol County)","10827","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500701585","Massachusetts","Town of Aquinnah (Dukes County)","373","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500713800","Massachusetts","Town of Chilmark (Dukes County)","847","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500721150","Massachusetts","Town of Edgartown (Dukes County)","3178","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500726325","Massachusetts","Town of Gosnold (Dukes County)","109","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500750390","Massachusetts","Town of Oak Bluffs (Dukes County)","3150","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500769940","Massachusetts","Town of Tisbury (Dukes County)","2963","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500778235","Massachusetts","Town of West Tisbury (Dukes County)","2292","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500901185","Massachusetts","City of Amesbury (Essex County)","10498","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500901465","Massachusetts","Town of Andover (Essex County)","20636","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500905595","Massachusetts","City of Beverly (Essex County)","24153","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500907420","Massachusetts","Town of Boxford (Essex County)","5734","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500916250","Massachusetts","Town of Danvers (Essex County)","17733","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500921850","Massachusetts","Town of Essex (Essex County)","2581","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500925625","Massachusetts","Town of Georgetown (Essex County)","5188","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500926150","Massachusetts","City of Gloucester (Essex County)","19613","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500927620","Massachusetts","Town of Groveland (Essex County)","4775","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500927900","Massachusetts","Town of Hamilton (Essex County)","5309","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500929405","Massachusetts","City of Haverhill (Essex County)","36675","22","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500932310","Massachusetts","Town of Ipswich (Essex County)","9442","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500934550","Massachusetts","City of Lawrence (Essex County)","22720","24","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500937490","Massachusetts","City of Lynn (Essex County)","44312","28","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500937560","Massachusetts","Town of Lynnfield (Essex County)","8657","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500937995","Massachusetts","Town of Manchester-by-the-Sea (Essex County)","3766","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500938400","Massachusetts","Town of Marblehead (Essex County)","13361","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500940430","Massachusetts","Town of Merrimac (Essex County)","4002","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500940710","Massachusetts","City of Methuen (Essex County)","23430","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500941095","Massachusetts","Town of Middleton (Essex County)","5255","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500943580","Massachusetts","Town of Nahant (Essex County)","2529","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500945175","Massachusetts","Town of Newbury (Essex County)","5004","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500945245","Massachusetts","City of Newburyport (Essex County)","12977","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500946365","Massachusetts","Town of North Andover (Essex County)","17537","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500952490","Massachusetts","City of Peabody (Essex County)","31486","19","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500957880","Massachusetts","Town of Rockport (Essex County)","4991","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500958405","Massachusetts","Town of Rowley (Essex County)","3972","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500959105","Massachusetts","City of Salem (Essex County)","20668","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500959245","Massachusetts","Town of Salisbury (Essex County)","5857","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500960015","Massachusetts","Town of Saugus (Essex County)","15596","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500968645","Massachusetts","Town of Swampscott (Essex County)","8935","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500970150","Massachusetts","Town of Topsfield (Essex County)","4320","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500974595","Massachusetts","Town of Wenham (Essex County)","2647","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500977150","Massachusetts","Town of West Newbury (Essex County)","3088","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501102095","Massachusetts","Town of Ashfield (Franklin County)","1297","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501105560","Massachusetts","Town of Bernardston (Franklin County)","1486","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501109595","Massachusetts","Town of Buckland (Franklin County)","1240","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501112505","Massachusetts","Town of Charlemont (Franklin County)","801","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501114885","Massachusetts","Town of Colrain (Franklin County)","1168","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501115200","Massachusetts","Town of Conway (Franklin County)","1403","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501116670","Massachusetts","Town of Deerfield (Franklin County)","3292","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501121780","Massachusetts","Town of Erving (Franklin County)","1001","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501125730","Massachusetts","Town of Gill (Franklin County)","1064","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501127025","Massachusetts","Town of Greenfield (Franklin County)","10183","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501129475","Massachusetts","Town of Hawley (Franklin County)","224","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501129650","Massachusetts","Town of Heath (Franklin County)","509","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
