The Verifier - November 2020. Data as of December 7, 2025.
FIPS code,State,Jurisdiction,Registered Voters,Precincts,Voting Location,All Mail Ballot?,Election Day Marking Method,Election Day Tabulation
"2302961035","Maine","Town of Princeton (Washington County)","663","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302963275","Maine","Town of Robbinston (Washington County)","481","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302963940","Maine","Town of Roque Bluffs (Washington County)","222","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302974125","Maine","Town of Steuben (Washington County)","904","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302975770","Maine","Town of Talmadge (Washington County)","38","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302976895","Maine","Town of Topsfield (Washington County)","163","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302978675","Maine","Town of Vanceboro (Washington County)","122","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302979375","Maine","Town of Waite (Washington County)","66","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302981685","Maine","Town of Wesley (Washington County)","113","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302985185","Maine","Town of Whiting (Washington County)","443","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302985290","Maine","Town of Whitneyville (Washington County)","186","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2303100275","Maine","Town of Acton (York County)","2284","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303100730","Maine","Town of Alfred (York County)","2609","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303101605","Maine","Town of Arundel (York County)","3748","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303104720","Maine","Town of Berwick (York County)","6625","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303104860","Maine","City of Biddeford (York County)","16002","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303109410","Maine","Town of Buxton (York County)","6851","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303114485","Maine","Town of Cornish (York County)","1238","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303116725","Maine","Town of Dayton (York County)","1759","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303122955","Maine","Town of Eliot (York County)","6699","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303133665","Maine","Town of Hollis (York County)","3683","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303136535","Maine","Town of Kennebunk (York County)","10181","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303136745","Maine","Town of Kennebunkport (York County)","3205","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303137270","Maine","Town of Kittery (York County)","9104","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303138425","Maine","Town of Lebanon (York County)","5316","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303139195","Maine","Town of Limerick (York County)","2460","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303139405","Maine","Town of Limington (York County)","2698","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303141750","Maine","Town of Lyman (York County)","3863","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303148750","Maine","Town of Newfield (York County)","1296","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303150325","Maine","Town of North Berwick (York County)","4233","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303154980","Maine","Town of Ogunquit (York County)","1255","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303155085","Maine","Town of Old Orchard Beach (York County)","6630","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303156870","Maine","Town of Parsonsfield (York County)","1380","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303164675","Maine","City of Saco (York County)","17245","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303165760","Maine","Town of Sanford (York County)","15750","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303167475","Maine","Town of Shapleigh (York County)","2255","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303170030","Maine","Town of South Berwick (York County)","6250","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303180530","Maine","Town of Waterboro (York County)","5945","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303181475","Maine","Town of Wells (York County)","10354","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2303187985","Maine","Town of York (York County)","12639","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2400100000","Maryland","Allegany County","43979","37","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2400300000","Maryland","Anne Arundel County","408180","195","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2451000000","Maryland","City of Baltimore","401044","296","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2400500000","Maryland","Baltimore County","571953","236","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2400900000","Maryland","Calvert County","67450","23","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2401100000","Maryland","Caroline County","21193","8","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2401300000","Maryland","Carroll County","126576","36","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2401500000","Maryland","Cecil County","69215","28","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2401700000","Maryland","Charles County","119951","43","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2401900000","Maryland","Dorchester County","22340","39","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2402100000","Maryland","Frederick County","189435","79","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2402300000","Maryland","Garrett County","20331","19","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2402500000","Maryland","Harford County","188195","86","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2402700000","Maryland","Howard County","230077","118","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2402900000","Maryland","Kent County","13490","10","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2403100000","Maryland","Montgomery County","682277","255","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2403300000","Maryland","Prince George's County","606898","274","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2403500000","Maryland","Queen Anne's County","38335","11","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2403900000","Maryland","Somerset County","13709","23","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2403700000","Maryland","St. Mary's County","74791","36","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2404100000","Maryland","Talbot County","28172","12","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2404300000","Maryland","Washington County","99219","53","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2404500000","Maryland","Wicomico County","64575","54","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2404700000","Maryland","Worcester County","40962","20","Vote Center","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500103600","Massachusetts","Town of Barnstable (Barnstable County)","32344","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500107175","Massachusetts","Town of Bourne (Barnstable County)","13662","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500107980","Massachusetts","Town of Brewster (Barnstable County)","8466","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500112995","Massachusetts","Town of Chatham (Barnstable County)","5904","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500116775","Massachusetts","Town of Dennis (Barnstable County)","12327","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500119295","Massachusetts","Town of Eastham (Barnstable County)","4511","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500123105","Massachusetts","Town of Falmouth (Barnstable County)","25378","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500129020","Massachusetts","Town of Harwich (Barnstable County)","11220","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500139100","Massachusetts","Town of Mashpee (Barnstable County)","11548","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500151440","Massachusetts","Town of Orleans (Barnstable County)","5364","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500155500","Massachusetts","Town of Provincetown (Barnstable County)","2815","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500159735","Massachusetts","Town of Sandwich (Barnstable County)","15694","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500170605","Massachusetts","Town of Truro (Barnstable County)","1959","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500174385","Massachusetts","Town of Wellfleet (Barnstable County)","2900","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500182525","Massachusetts","Town of Yarmouth (Barnstable County)","20219","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500300555","Massachusetts","Town of Adams (Berkshire County)","5763","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500300975","Massachusetts","Town of Alford (Berkshire County)","379","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500304545","Massachusetts","Town of Becket (Berkshire County)","1659","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500313345","Massachusetts","Town of Cheshire (Berkshire County)","2412","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500314010","Massachusetts","Town of Clarksburg (Berkshire County)","1188","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500316180","Massachusetts","Town of Dalton (Berkshire County)","4430","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500321360","Massachusetts","Town of Egremont (Berkshire County)","1102","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500324120","Massachusetts","Town of Florida (Berkshire County)","521","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500326815","Massachusetts","Town of Great Barrington (Berkshire County)","5142","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500328180","Massachusetts","Town of Hancock (Berkshire County)","519","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500330315","Massachusetts","Town of Hinsdale (Berkshire County)","1499","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500334340","Massachusetts","Town of Lanesborough (Berkshire County)","2337","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500334655","Massachusetts","Town of Lee (Berkshire County)","4429","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500334970","Massachusetts","Town of Lenox (Berkshire County)","3871","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500342460","Massachusetts","Town of Monterey (Berkshire County)","709","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500343300","Massachusetts","Town of Mount Washington (Berkshire County)","141","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500344385","Massachusetts","Town of New Ashford (Berkshire County)","191","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500345420","Massachusetts","Town of New Marlborough (Berkshire County)","1123","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500346225","Massachusetts","City of North Adams (Berkshire County)","8042","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500351580","Massachusetts","Town of Otis (Berkshire County)","1173","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500353050","Massachusetts","Town of Peru (Berkshire County)","673","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500353960","Massachusetts","City of Pittsfield (Berkshire County)","25068","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500356795","Massachusetts","Town of Richmond (Berkshire County)","1242","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500359665","Massachusetts","Town of Sandisfield (Berkshire County)","642","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500360225","Massachusetts","Town of Savoy (Berkshire County)","529","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500361065","Massachusetts","Town of Sheffield (Berkshire County)","2363","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500367595","Massachusetts","Town of Stockbridge (Berkshire County)","1629","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500371095","Massachusetts","Town of Tyringham (Berkshire County)","365","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500373335","Massachusetts","Town of Washington (Berkshire County)","423","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500377990","Massachusetts","Town of West Stockbridge (Berkshire County)","1150","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500379985","Massachusetts","Town of Williamstown (Berkshire County)","4384","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500380685","Massachusetts","Town of Windsor (Berkshire County)","704","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500500520","Massachusetts","Town of Acushnet (Bristol County)","7516","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500502690","Massachusetts","City of Attleboro (Bristol County)","28552","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500505280","Massachusetts","Town of Berkley (Bristol County)","4749","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500516425","Massachusetts","Town of Dartmouth (Bristol County)","19791","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500516950","Massachusetts","Town of Dighton (Bristol County)","5637","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500520100","Massachusetts","Town of Easton (Bristol County)","16457","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500522130","Massachusetts","Town of Fairhaven (Bristol County)","12045","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500523000","Massachusetts","City of Fall River (Bristol County)","44779","29","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500525240","Massachusetts","Town of Freetown (Bristol County)","6097","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500538225","Massachusetts","Town of Mansfield (Bristol County)","17638","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500545000","Massachusetts","City of New Bedford (Bristol County)","61372","36","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500546575","Massachusetts","Town of North Attleborough (Bristol County)","20052","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500549970","Massachusetts","Town of Norton (Bristol County)","13603","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500556060","Massachusetts","Town of Raynham (Bristol County)","11448","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500556375","Massachusetts","Town of Rehoboth (Bristol County)","9440","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500560645","Massachusetts","Town of Seekonk (Bristol County)","10977","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500562430","Massachusetts","Town of Somerset (Bristol County)","12941","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500568750","Massachusetts","Town of Swansea (Bristol County)","12502","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500569170","Massachusetts","City of Taunton (Bristol County)","29218","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500577570","Massachusetts","Town of Westport (Bristol County)","12671","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500701585","Massachusetts","Town of Aquinnah (Dukes County)","415","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500713800","Massachusetts","Town of Chilmark (Dukes County)","1016","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500721150","Massachusetts","Town of Edgartown (Dukes County)","3827","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500726325","Massachusetts","Town of Gosnold (Dukes County)","122","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500750390","Massachusetts","Town of Oak Bluffs (Dukes County)","3568","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500769940","Massachusetts","Town of Tisbury (Dukes County)","3684","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500778235","Massachusetts","Town of West Tisbury (Dukes County)","2670","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2500901185","Massachusetts","City of Amesbury (Essex County)","12020","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500901465","Massachusetts","Town of Andover (Essex County)","24551","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500905595","Massachusetts","City of Beverly (Essex County)","28563","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500907420","Massachusetts","Town of Boxford (Essex County)","6025","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500916250","Massachusetts","Town of Danvers (Essex County)","20947","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500921850","Massachusetts","Town of Essex (Essex County)","2740","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500925625","Massachusetts","Town of Georgetown (Essex County)","6319","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500926150","Massachusetts","City of Gloucester (Essex County)","20809","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500927620","Massachusetts","Town of Groveland (Essex County)","5404","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500927900","Massachusetts","Town of Hamilton (Essex County)","5533","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500929405","Massachusetts","City of Haverhill (Essex County)","39606","21","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500932310","Massachusetts","Town of Ipswich (Essex County)","10955","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500934550","Massachusetts","City of Lawrence (Essex County)","28126","24","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500937490","Massachusetts","City of Lynn (Essex County)","53728","28","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500937560","Massachusetts","Town of Lynnfield (Essex County)","9338","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500937995","Massachusetts","Town of Manchester-by-the-Sea (Essex County)","4381","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500938400","Massachusetts","Town of Marblehead (Essex County)","15736","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500940430","Massachusetts","Town of Merrimac (Essex County)","5544","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500940710","Massachusetts","City of Methuen (Essex County)","31506","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500941095","Massachusetts","Town of Middleton (Essex County)","6646","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500943580","Massachusetts","Town of Nahant (Essex County)","2777","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500945175","Massachusetts","Town of Newbury (Essex County)","5510","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500945245","Massachusetts","City of Newburyport (Essex County)","15676","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500946365","Massachusetts","Town of North Andover (Essex County)","21376","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500952490","Massachusetts","City of Peabody (Essex County)","37223","19","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500957880","Massachusetts","Town of Rockport (Essex County)","5986","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500958405","Massachusetts","Town of Rowley (Essex County)","4871","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500959105","Massachusetts","City of Salem (Essex County)","30122","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500959245","Massachusetts","Town of Salisbury (Essex County)","6626","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500960015","Massachusetts","Town of Saugus (Essex County)","17171","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500968645","Massachusetts","Town of Swampscott (Essex County)","11229","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500970150","Massachusetts","Town of Topsfield (Essex County)","4881","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500974595","Massachusetts","Town of Wenham (Essex County)","2884","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2500977150","Massachusetts","Town of West Newbury (Essex County)","3677","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2501102095","Massachusetts","Town of Ashfield (Franklin County)","1392","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501105560","Massachusetts","Town of Bernardston (Franklin County)","1720","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501109595","Massachusetts","Town of Buckland (Franklin County)","1319","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501112505","Massachusetts","Town of Charlemont (Franklin County)","930","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501114885","Massachusetts","Town of Colrain (Franklin County)","1240","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501115200","Massachusetts","Town of Conway (Franklin County)","1369","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501116670","Massachusetts","Town of Deerfield (Franklin County)","3763","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501121780","Massachusetts","Town of Erving (Franklin County)","1133","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501125730","Massachusetts","Town of Gill (Franklin County)","1164","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501127025","Massachusetts","Town of Greenfield (Franklin County)","10630","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501129475","Massachusetts","Town of Hawley (Franklin County)","273","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501129650","Massachusetts","Town of Heath (Franklin County)","561","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501135180","Massachusetts","Town of Leverett (Franklin County)","1411","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501135285","Massachusetts","Town of Leyden (Franklin County)","594","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501142040","Massachusetts","Town of Monroe (Franklin County)","72","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501142285","Massachusetts","Town of Montague (Franklin County)","6072","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501145490","Massachusetts","Town of New Salem (Franklin County)","834","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501147835","Massachusetts","Town of Northfield (Franklin County)","2389","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501151265","Massachusetts","Town of Orange (Franklin County)","5297","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501158335","Massachusetts","Town of Rowe (Franklin County)","315","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501161135","Massachusetts","Town of Shelburne (Franklin County)","1458","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501161905","Massachusetts","Town of Shutesbury (Franklin County)","1390","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501168400","Massachusetts","Town of Sunderland (Franklin County)","2198","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501173265","Massachusetts","Town of Warwick (Franklin County)","621","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501174525","Massachusetts","Town of Wendell (Franklin County)","648","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501179110","Massachusetts","Town of Whately (Franklin County)","1174","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501300765","Massachusetts","Town of Agawam (Hampden County)","19650","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2501306085","Massachusetts","Town of Blandford (Hampden County)","967","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
