The Verifier - November 2014. Data as of December 7, 2025.
FIPS code,State,Jurisdiction,Registered Voters,Precincts,Voting Location,All Mail Ballot?,Election Day Marking Method,Election Day Tabulation
"2208900000","Louisiana","St. Charles Parish","32657","44","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2209100000","Louisiana","St. Helena Parish","8149","13","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2209300000","Louisiana","St. James Parish","15065","32","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2209500000","Louisiana","St. John the Baptist Parish","27961","48","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2209700000","Louisiana","St. Landry Parish","57543","94","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2209900000","Louisiana","St. Martin Parish","34522","60","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2210100000","Louisiana","St. Mary Parish","31609","51","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2210300000","Louisiana","St. Tammany Parish","153206","158","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2210500000","Louisiana","Tangipahoa Parish","70438","84","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2210700000","Louisiana","Tensas Parish","3945","16","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2210900000","Louisiana","Terrebonne Parish","59596","96","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2211100000","Louisiana","Union Parish","15305","30","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2211300000","Louisiana","Vermilion Parish","35758","80","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2211500000","Louisiana","Vernon Parish","22321","73","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2211700000","Louisiana","Washington Parish","26039","41","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2211900000","Louisiana","Webster Parish","23708","42","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2212100000","Louisiana","West Baton Rouge Parish","15554","28","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2212300000","Louisiana","West Carroll Parish","7071","17","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2212500000","Louisiana","West Feliciana Parish","7299","20","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2212700000","Louisiana","Winn Parish","8878","35","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"2300102060","Maine","City of Auburn (Androscoggin County)","15615","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300119105","Maine","Town of Durham (Androscoggin County)","3179","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300129255","Maine","Town of Greene (Androscoggin County)","3239","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300138565","Maine","Town of Leeds (Androscoggin County)","1739","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300138740","Maine","City of Lewiston (Androscoggin County)","24694","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300140035","Maine","Town of Lisbon (Androscoggin County)","6440","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300140665","Maine","Town of Livermore (Androscoggin County)","1777","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300140770","Maine","Town of Livermore Falls (Androscoggin County)","1802","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300144585","Maine","Town of Mechanic Falls (Androscoggin County)","2003","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300146160","Maine","Town of Minot (Androscoggin County)","2048","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300160020","Maine","Town of Poland (Androscoggin County)","4128","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300164570","Maine","Town of Sabattus (Androscoggin County)","3717","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300177800","Maine","Town of Turner (Androscoggin County)","4131","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300179585","Maine","Town of Wales (Androscoggin County)","1172","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2300300800","Maine","Town of Allagash (Aroostook County)","253","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300301220","Maine","Town of Amity (Aroostook County)","137","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300301710","Maine","Town of Ashland (Aroostook County)","934","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300302760","Maine","Town of Bancroft (Aroostook County)","52","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300305385","Maine","Town of Blaine (Aroostook County)","648","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300307065","Maine","Town of Bridgewater (Aroostook County)","413","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300310565","Maine","City of Caribou (Aroostook County)","5956","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300311020","Maine","Cary Plantation (Aroostook County)","147","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300311300","Maine","Town of Castle Hill (Aroostook County)","296","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300311335","Maine","Town of Caswell (Aroostook County)","203","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300312000","Maine","Town of Chapman (Aroostook County)","326","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300313900","Maine","Connor Township (Aroostook County)","298","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300315395","Maine","Town of Crystal (Aroostook County)","181","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300315990","Maine","Cyr Plantation (Aroostook County)","62","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300319210","Maine","Town of Dyer Brook (Aroostook County)","171","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300319420","Maine","Town of Eagle Lake (Aroostook County)","627","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300321380","Maine","Town of Easton (Aroostook County)","903","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300325615","Maine","Town of Fort Fairfield (Aroostook County)","2260","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300325755","Maine","Town of Fort Kent (Aroostook County)","2966","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300326735","Maine","Town of Frenchville (Aroostook County)","778","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300327120","Maine","Garfield Plantation (Aroostook County)","69","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300327855","Maine","Glenwood Plantation (Aroostook County)","5","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300328590","Maine","Town of Grand Isle (Aroostook County)","305","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300330690","Maine","Town of Hamlin (Aroostook County)","117","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300330725","Maine","Town of Hammond (Aroostook County)","63","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300332195","Maine","Town of Haynesville (Aroostook County)","84","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300332685","Maine","Town of Hersey (Aroostook County)","54","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300333385","Maine","Town of Hodgdon (Aroostook County)","853","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300333980","Maine","Town of Houlton (Aroostook County)","3483","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300335065","Maine","Town of Island Falls (Aroostook County)","588","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300339300","Maine","Town of Limestone (Aroostook County)","1716","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300339965","Maine","Town of Linneus (Aroostook County)","623","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300340595","Maine","Town of Littleton (Aroostook County)","648","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300341715","Maine","Town of Ludlow (Aroostook County)","313","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300342450","Maine","Macwahoc Plantation (Aroostook County)","63","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300342520","Maine","Town of Madawaska (Aroostook County)","2980","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300373472","Maine","Madawaska Lake Township (Aroostook County)","125","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300343255","Maine","Town of Mapleton (Aroostook County)","1358","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300343710","Maine","Town of Mars Hill (Aroostook County)","1071","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300343990","Maine","Town of Masardis (Aroostook County)","172","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300345180","Maine","Town of Merrill (Aroostook County)","163","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300346685","Maine","Town of Monticello (Aroostook County)","559","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300347175","Maine","Moro Plantation (Aroostook County)","38","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300348120","Maine","Nashville Plantation (Aroostook County)","33","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300348575","Maine","Town of New Canada (Aroostook County)","336","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300348960","Maine","Town of New Limerick (Aroostook County)","409","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300349415","Maine","Town of New Sweden (Aroostook County)","480","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300354385","Maine","Town of Oakfield (Aroostook County)","549","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300355435","Maine","Town of Orient (Aroostook County)","124","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300356205","Maine","Oxbow Plantation (Aroostook County)","58","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300358060","Maine","Town of Perham (Aroostook County)","291","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300360300","Maine","Town of Portage Lake (Aroostook County)","373","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300360825","Maine","City of Presque Isle (Aroostook County)","6541","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300362400","Maine","Reed Plantation (Aroostook County)","123","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300364780","Maine","Town of Saint Agatha (Aroostook County)","868","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300365025","Maine","Town of Saint Francis (Aroostook County)","355","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300365200","Maine","Saint John Plantation (Aroostook County)","208","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300367790","Maine","Town of Sherman (Aroostook County)","823","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300369260","Maine","Town of Smyrna (Aroostook County)","180","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300374405","Maine","Town of Stockholm (Aroostook County)","218","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300378570","Maine","Town of Van Buren (Aroostook County)","1450","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300379270","Maine","Town of Wade (Aroostook County)","203","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300379865","Maine","Town of Wallagrass (Aroostook County)","381","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300380285","Maine","Town of Washburn (Aroostook County)","965","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300382770","Maine","Town of Westfield (Aroostook County)","416","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300383540","Maine","Town of Westmanland (Aroostook County)","48","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300383785","Maine","Town of Weston (Aroostook County)","184","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300386865","Maine","Winterville Plantation (Aroostook County)","193","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300387215","Maine","Town of Woodland (Aroostook County)","949","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300502655","Maine","Town of Baldwin (Cumberland County)","1181","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300507170","Maine","Town of Bridgton (Cumberland County)","3992","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300508430","Maine","Town of Brunswick (Cumberland County)","16873","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300510180","Maine","Town of Cape Elizabeth (Cumberland County)","7786","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300511125","Maine","Town of Casco (Cumberland County)","2908","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2309999902","Maine","Chebeague Island Township (Cumberland County)","353","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300515430","Maine","Town of Cumberland (Cumberland County)","6208","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300524495","Maine","Town of Falmouth (Cumberland County)","9429","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300526525","Maine","Town of Freeport (Cumberland County)","6488","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300527025","Maine","Town of Frye Island (Cumberland County)","121","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300528240","Maine","Town of Gorham (Cumberland County)","12657","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300528870","Maine","Town of Gray (Cumberland County)","6035","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300531390","Maine","Town of Harpswell (Cumberland County)","4040","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300531600","Maine","Town of Harrison (Cumberland County)","1803","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300541067","Maine","Town of Long Island (Cumberland County)","235","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300548085","Maine","Town of Naples (Cumberland County)","2921","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300548820","Maine","Town of New Gloucester (Cumberland County)","4025","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300553860","Maine","Town of North Yarmouth (Cumberland County)","3100","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300560545","Maine","City of Portland (Cumberland County)","52665","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300560685","Maine","Town of Pownal (Cumberland County)","1277","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300561945","Maine","Town of Raymond (Cumberland County)","3924","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300566145","Maine","Town of Scarborough (Cumberland County)","15554","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300566775","Maine","Town of Sebago (Cumberland County)","1456","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300571990","Maine","City of South Portland (Cumberland County)","19383","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300573670","Maine","Town of Standish (Cumberland County)","7089","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300582105","Maine","City of Westbrook (Cumberland County)","12249","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300586025","Maine","Town of Windham (Cumberland County)","12061","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300587845","Maine","Town of Yarmouth (Cumberland County)","7043","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300702235","Maine","Town of Avon (Franklin County)","359","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300710740","Maine","Town of Carrabassett Valley (Franklin County)","634","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300710915","Maine","Town of Carthage (Franklin County)","367","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300712595","Maine","Town of Chesterville (Franklin County)","916","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300714205","Maine","Coplin Plantation (Franklin County)","138","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300716165","Maine","Dallas Plantation (Franklin County)","238","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300724005","Maine","Town of Eustis (Franklin County)","564","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300724775","Maine","Town of Farmington (Franklin County)","6016","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300734820","Maine","Town of Industry (Franklin County)","695","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300735625","Maine","Town of Jay (Franklin County)","3345","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300737025","Maine","Town of Kingfield (Franklin County)","1131","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300749345","Maine","Town of New Sharon (Franklin County)","1157","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300749520","Maine","Town of New Vineyard (Franklin County)","568","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300758445","Maine","Town of Phillips (Franklin County)","915","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300761840","Maine","Town of Rangeley (Franklin County)","1123","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300761875","Maine","Rangeley Plantation (Franklin County)","195","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300765655","Maine","Sandy River Plantation (Franklin County)","101","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300774825","Maine","Town of Strong (Franklin County)","980","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300775980","Maine","Town of Temple (Franklin County)","440","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300781300","Maine","Town of Weld (Franklin County)","374","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300785850","Maine","Town of Wilton (Franklin County)","2765","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300901185","Maine","Town of Amherst (Hancock County)","208","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300902165","Maine","Town of Aurora (Hancock County)","82","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300902865","Maine","Town of Bar Harbor (Hancock County)","4212","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300905700","Maine","Town of Blue Hill (Hancock County)","2290","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300907800","Maine","Town of Brooklin (Hancock County)","748","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300907975","Maine","Town of Brooksville (Hancock County)","807","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300908815","Maine","Town of Bucksport (Hancock County)","3760","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300911265","Maine","Town of Castine (Hancock County)","1050","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300914905","Maine","Town of Cranberry Isle (Hancock County)","195","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300916935","Maine","Town of Dedham (Hancock County)","1334","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300917145","Maine","Town of Deer Isle (Hancock County)","1686","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300919770","Maine","Town of Eastbrook (Hancock County)","319","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300923200","Maine","City of Ellsworth (Hancock County)","5620","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300926350","Maine","Town of Franklin (Hancock County)","1038","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300926595","Maine","Town of Frenchboro (Hancock County)","42","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300928450","Maine","Town of Gouldsboro (Hancock County)","1517","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300928975","Maine","Town of Great Pond (Hancock County)","41","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300930970","Maine","Town of Hancock (Hancock County)","1734","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300938180","Maine","Town of Lamoine (Hancock County)","1441","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300943430","Maine","Town of Mariaville (Hancock County)","360","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300947630","Maine","Town of Mount Desert (Hancock County)","1839","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300955505","Maine","Town of Orland (Hancock County)","1612","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300955855","Maine","Town of Osborn (Hancock County)","55","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300955890","Maine","Town of Otis (Hancock County)","566","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300957920","Maine","Town of Penobscot (Hancock County)","1023","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300967300","Maine","Town of Sedgwick (Hancock County)","988","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300969750","Maine","Town of Sorrento (Hancock County)","275","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300972865","Maine","Town of Southwest Harbor (Hancock County)","1534","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300974580","Maine","Town of Stonington (Hancock County)","885","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300974965","Maine","Town of Sullivan (Hancock County)","871","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300975280","Maine","Town of Surry (Hancock County)","1261","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300975455","Maine","Town of Swan's Island (Hancock County)","318","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300977345","Maine","Town of Tremont (Hancock County)","1169","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300977415","Maine","Town of Trenton (Hancock County)","1166","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300978920","Maine","Town of Verona Island (Hancock County)","426","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300980040","Maine","Town of Waltham (Hancock County)","268","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300986655","Maine","Town of Winter Harbor (Hancock County)","435","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301100590","Maine","Town of Albion (Kennebec County)","1411","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301102100","Maine","City of Augusta (Kennebec County)","13431","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301104020","Maine","Town of Belgrade (Kennebec County)","2460","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301104475","Maine","Town of Benton (Kennebec County)","1882","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301112350","Maine","Town of Chelsea (Kennebec County)","1918","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301112735","Maine","Town of China (Kennebec County)","3026","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301113470","Maine","Town of Clinton (Kennebec County)","2309","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
