The Verifier - November 2008. Data as of December 7, 2025.
FIPS code,State,Jurisdiction,Registered Voters,Precincts,Voting Location,All Mail Ballot?,Election Day Marking Method,Election Day Tabulation
"1208300000","Florida","Marion County","214718","151","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1208500000","Florida","Martin County","101155","52","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1208600000","Florida","Miami-Dade County","1245144","764","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1208700000","Florida","Monroe County","50136","33","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1208900000","Florida","Nassau County","47501","20","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1209100000","Florida","Okaloosa County","129375","52","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1209300000","Florida","Okeechobee County","18859","18","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1209500000","Florida","Orange County","605145","262","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1209700000","Florida","Osceola County","136542","110","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1209900000","Florida","Palm Beach County","831696","781","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1210100000","Florida","Pasco County","294426","154","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1210300000","Florida","Pinellas County","643416","376","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1210500000","Florida","Polk County","332013","166","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1210700000","Florida","Putnam County","46428","55","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1211300000","Florida","Santa Rosa County","259352","43","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1211500000","Florida","Sarasota County","131743","156","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1211700000","Florida","Seminole County","157674","126","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1210900000","Florida","St. Johns County","107253","46","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1211100000","Florida","St. Lucie County","260627","80","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1211900000","Florida","Sumter County","59921","44","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1212100000","Florida","Suwannee County","24791","16","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1212300000","Florida","Taylor County","13088","14","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1212500000","Florida","Union County","7273","11","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1212700000","Florida","Volusia County","326850","179","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1212900000","Florida","Wakulla County","18565","12","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1213100000","Florida","Walton County","36847","33","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1213300000","Florida","Washington County","15938","18","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1300100000","Georgia","Appling County","9379","17","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1300300000","Georgia","Atkinson County","4099","4","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1300500000","Georgia","Bacon County","5223","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1300700000","Georgia","Baker County","2245","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1300900000","Georgia","Baldwin County","20951","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1301100000","Georgia","Banks County","8591","13","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1301300000","Georgia","Barrow County","33902","16","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1301500000","Georgia","Bartow County","50750","17","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1301700000","Georgia","Ben Hill County","8552","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1301900000","Georgia","Berrien County","8993","9","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1302100000","Georgia","Bibb County","86070","42","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1302300000","Georgia","Bleckley County","6278","1","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1302500000","Georgia","Brantley County","8861","9","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1302700000","Georgia","Brooks County","8399","9","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1302900000","Georgia","Bryan County","17309","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1303100000","Georgia","Bulloch County","33501","16","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1303300000","Georgia","Burke County","12767","15","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1303500000","Georgia","Butts County","12303","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1303700000","Georgia","Calhoun County","3040","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1303900000","Georgia","Camden County","25323","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1304300000","Georgia","Candler County","4883","2","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1304500000","Georgia","Carroll County","57815","31","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1304700000","Georgia","Catoosa County","35553","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1304900000","Georgia","Charlton County","5150","9","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1305100000","Georgia","Chatham County","139641","91","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1305300000","Georgia","Chattahoochee County","3240","1","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1305500000","Georgia","Chattooga County","12347","13","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1305700000","Georgia","Cherokee County","119061","44","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1305900000","Georgia","Clarke County","59303","24","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1306100000","Georgia","Clay County","1855","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1306300000","Georgia","Clayton County","134520","58","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1306500000","Georgia","Clinch County","3695","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1306700000","Georgia","Cobb County","396218","186","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1306900000","Georgia","Coffee County","19885","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1307100000","Georgia","Colquitt County","19344","19","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1307300000","Georgia","Columbia County","72305","45","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1307500000","Georgia","Cook County","7969","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1307700000","Georgia","Coweta County","70785","28","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1307900000","Georgia","Crawford County","6917","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1308100000","Georgia","Crisp County","10369","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1308300000","Georgia","Dade County","9817","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1308500000","Georgia","Dawson County","13159","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1308900000","Georgia","DeKalb County","413732","194","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1308700000","Georgia","Decatur County","14421","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1309100000","Georgia","Dodge County","10658","16","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1309300000","Georgia","Dooly County","5537","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1309500000","Georgia","Dougherty County","52417","28","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1309700000","Georgia","Douglas County","70267","25","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1309900000","Georgia","Early County","7012","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1310100000","Georgia","Echols County","1698","1","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1310300000","Georgia","Effingham County","28549","21","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1310500000","Georgia","Elbert County","11259","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1310700000","Georgia","Emanuel County","11994","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1310900000","Georgia","Evans County","5235","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1311100000","Georgia","Fannin County","14504","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1311300000","Georgia","Fayette County","71556","36","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1311500000","Georgia","Floyd County","46718","25","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1311700000","Georgia","Forsyth County","93065","32","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1311900000","Georgia","Franklin County","11216","13","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1312100000","Georgia","Fulton County","553599","344","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1312300000","Georgia","Gilmer County","15228","13","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1312500000","Georgia","Glascock County","1767","4","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1312700000","Georgia","Glynn County","45500","20","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1312900000","Georgia","Gordon County","25131","13","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1313100000","Georgia","Grady County","13145","13","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1313300000","Georgia","Greene County","9952","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1313500000","Georgia","Gwinnett County","382500","163","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1313700000","Georgia","Habersham County","19728","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1313900000","Georgia","Hall County","79305","39","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1314100000","Georgia","Hancock County","5813","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1314300000","Georgia","Haralson County","14818","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1314500000","Georgia","Harris County","19253","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1314700000","Georgia","Hart County","13110","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1314900000","Georgia","Heard County","6298","9","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1315100000","Georgia","Henry County","112696","38","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1315300000","Georgia","Houston County","71832","24","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1315500000","Georgia","Irwin County","4866","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1315700000","Georgia","Jackson County","29564","16","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1315900000","Georgia","Jasper County","7798","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1316100000","Georgia","Jeff Davis County","7431","9","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1316300000","Georgia","Jefferson County","9821","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1316500000","Georgia","Jenkins County","4887","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1316700000","Georgia","Johnson County","4833","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1316900000","Georgia","Jones County","15512","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1317100000","Georgia","Lamar County","10280","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1317300000","Georgia","Lanier County","4304","3","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1317500000","Georgia","Laurens County","26185","18","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1317700000","Georgia","Lee County","16991","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1317900000","Georgia","Liberty County","23861","13","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1318100000","Georgia","Lincoln County","5408","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1318300000","Georgia","Long County","5455","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1318500000","Georgia","Lowndes County","49996","32","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1318700000","Georgia","Lumpkin County","14755","15","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1319300000","Georgia","Macon County","4316","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1319500000","Georgia","Madison County","12632","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1319700000","Georgia","Marion County","7966","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1318900000","Georgia","McDuffie County","6779","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1319100000","Georgia","McIntosh County","14553","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1319900000","Georgia","Meriwether County","13183","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1320100000","Georgia","Miller County","3838","1","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1320500000","Georgia","Mitchell County","11220","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1320700000","Georgia","Monroe County","15330","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1320900000","Georgia","Montgomery County","4530","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1321100000","Georgia","Morgan County","11003","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1321300000","Georgia","Murray County","17359","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1321500000","Georgia","Muscogee County","103334","48","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1321700000","Georgia","Newton County","54475","22","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1321900000","Georgia","Oconee County","20417","13","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1322100000","Georgia","Oglethorpe County","8163","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1322300000","Georgia","Paulding County","72313","28","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1322500000","Georgia","Peach County","14470","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1322700000","Georgia","Pickens County","16868","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1322900000","Georgia","Pierce County","8838","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1323100000","Georgia","Pike County","10333","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1323300000","Georgia","Polk County","19938","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1323500000","Georgia","Pulaski County","5098","3","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1323700000","Georgia","Putnam County","11591","9","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1323900000","Georgia","Quitman County","1532","2","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1324100000","Georgia","Rabun County","9780","9","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1324300000","Georgia","Randolph County","4224","9","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1324500000","Georgia","Richmond County","106684","73","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1324700000","Georgia","Rockdale County","48912","18","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1324900000","Georgia","Schley County","2335","1","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1325100000","Georgia","Screven County","8527","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1325300000","Georgia","Seminole County","5529","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1325500000","Georgia","Spalding County","34256","21","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1325700000","Georgia","Stephens County","14226","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1325900000","Georgia","Stewart County","2863","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1326100000","Georgia","Sumter County","16165","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1326300000","Georgia","Talbot County","4553","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1326500000","Georgia","Taliaferro County","1371","2","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1326700000","Georgia","Tattnall County","9298","9","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1326900000","Georgia","Taylor County","4715","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1327100000","Georgia","Telfair County","5876","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1327300000","Georgia","Terrell County","5848","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1327500000","Georgia","Thomas County","25375","20","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1327700000","Georgia","Tift County","18694","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1327900000","Georgia","Toombs County","12834","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1328100000","Georgia","Towns County","7625","4","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1328300000","Georgia","Treutlen County","3938","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1328500000","Georgia","Troup County","35490","16","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1328700000","Georgia","Turner County","4677","3","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1328900000","Georgia","Twiggs County","6144","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1329100000","Georgia","Union County","13596","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1329300000","Georgia","Upson County","15214","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1329500000","Georgia","Walker County","35896","18","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1329700000","Georgia","Walton County","47488","19","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1329900000","Georgia","Ware County","16280","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1330100000","Georgia","Warren County","3550","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1330300000","Georgia","Washington County","11342","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1330500000","Georgia","Wayne County","13997","15","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1330700000","Georgia","Webster County","1420","4","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1330900000","Georgia","Wheeler County","3137","2","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1331100000","Georgia","White County","13998","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1331300000","Georgia","Whitfield County","39706","23","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1331500000","Georgia","Wilcox County","4193","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1331700000","Georgia","Wilkes County","6181","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1331900000","Georgia","Wilkinson County","5921","9","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1332100000","Georgia","Worth County","11148","16","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"6600000000","Guam","Guam","50806","58","Assigned Polling Place","No","Hand marked paper ballots, No accessible equipment","Optical Scan",
"1500100000","Hawaii","Hawaii County","99337","67","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1500300000","Hawaii","City and County of Honolulu","416195","212","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1500700000","Hawaii","Kauai County","36586","17","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1500900000","Hawaii","Maui County","73891","44","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1600100000","Idaho","Ada County","233037","141","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1600300000","Idaho","Adams County","2942","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1600500000","Idaho","Bannock County","48314","58","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1600700000","Idaho","Bear Lake County","3858","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1600900000","Idaho","Benewah County","5426","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1601100000","Idaho","Bingham County","23310","25","Assigned Polling Place","No","Hand marked punch card ballots and BMDs","Punch Card",
"1601300000","Idaho","Blaine County","13988","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1601500000","Idaho","Boise County","5145","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1601700000","Idaho","Bonner County","25822","33","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1601900000","Idaho","Bonneville County","55184","52","Assigned Polling Place","No","Hand marked punch card ballots and BMDs","Punch Card",
"1602100000","Idaho","Boundary County","6446","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1602300000","Idaho","Butte County","1871","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1602500000","Idaho","Camas County","837","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1602700000","Idaho","Canyon County","82322","53","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1602900000","Idaho","Caribou County","4462","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1603100000","Idaho","Cassia County","10385","25","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1603300000","Idaho","Clark County","448","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1603500000","Idaho","Clearwater County","5101","14","Assigned Polling Place","No","Hand marked punch card ballots and BMDs","Punch Card",
"1603700000","Idaho","Custer County","2984","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1603900000","Idaho","Elmore County","11881","18","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1604100000","Idaho","Franklin County","6753","17","Assigned Polling Place","No","Hand marked punch card ballots and BMDs","Punch Card",
"1604300000","Idaho","Fremont County","7553","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1604500000","Idaho","Gem County","10094","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1604700000","Idaho","Gooding County","6818","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1604900000","Idaho","Idaho County","10814","26","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1605100000","Idaho","Jefferson County","12873","17","Assigned Polling Place","No","Hand marked punch card ballots and BMDs","Punch Card",
"1605300000","Idaho","Jerome County","9053","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1605500000","Idaho","Kootenai County","79228","71","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1605700000","Idaho","Latah County","26173","32","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1605900000","Idaho","Lemhi County","5412","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1606100000","Idaho","Lewis County","2313","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1606300000","Idaho","Lincoln County","2471","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1606500000","Idaho","Madison County","18464","19","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1606700000","Idaho","Minidoka County","9409","11","Assigned Polling Place","No","Hand marked punch card ballots and BMDs","Punch Card",
"1606900000","Idaho","Nez Perce County","24282","37","Assigned Polling Place","No","Hand marked punch card ballots and BMDs","Punch Card",
"1607100000","Idaho","Oneida County","2702","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1607300000","Idaho","Owyhee County","5280","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1607500000","Idaho","Payette County","10921","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1607700000","Idaho","Power County","3714","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1607900000","Idaho","Shoshone County","7166","18","Assigned Polling Place","No","Hand marked punch card ballots and BMDs","Punch Card",
"1608100000","Idaho","Teton County","6075","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1608300000","Idaho","Twin Falls County","37680","45","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1608500000","Idaho","Valley County","6977","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1608700000","Idaho","Washington County","5881","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1700100000","Illinois","Adams County","44329","80","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1700300000","Illinois","Alexander County","7926","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1703012000","Illinois","City of Aurora (Aurora County)","","80","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1706613000","Illinois","City of Bloomington (Bloomington County)","41960","44","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1700500000","Illinois","Bond County","11774","25","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1700700000","Illinois","Boone County","32771","38","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1700900000","Illinois","Brown County","3383","15","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1701100000","Illinois","Bureau County","24049","50","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1701300000","Illinois","Calhoun County","3952","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1701500000","Illinois","Carroll County","11691","22","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1701700000","Illinois","Cass County","9343","21","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1701900000","Illinois","Champaign County","123150","117","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1714000000","Illinois","City of Chicago","1497292","2575","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
