The Verifier - November 2022. Data as of December 7, 2025.
FIPS code,State,Jurisdiction,Registered Voters,Precincts,Voting Location,All Mail Ballot?,Election Day Marking Method,Election Day Tabulation
"2300926595","Maine","Town of Frenchboro (Hancock County)","39","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300928450","Maine","Town of Gouldsboro (Hancock County)","1310","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300928975","Maine","Town of Great Pond (Hancock County)","45","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300930970","Maine","Town of Hancock (Hancock County)","1669","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300938180","Maine","Town of Lamoine (Hancock County)","1327","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300943430","Maine","Town of Mariaville (Hancock County)","370","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300947630","Maine","Town of Mount Desert (Hancock County)","1706","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300955505","Maine","Town of Orland (Hancock County)","1590","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300955855","Maine","Town of Osborn (Hancock County)","47","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300955890","Maine","Town of Otis (Hancock County)","548","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300957920","Maine","Town of Penobscot (Hancock County)","966","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300967300","Maine","Town of Sedgwick (Hancock County)","969","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300969750","Maine","Town of Sorrento (Hancock County)","229","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300972865","Maine","Town of Southwest Harbor (Hancock County)","1313","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300974580","Maine","Town of Stonington (Hancock County)","767","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300974965","Maine","Town of Sullivan (Hancock County)","832","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300975280","Maine","Town of Surry (Hancock County)","1254","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300975455","Maine","Town of Swan's Island (Hancock County)","320","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300977345","Maine","Town of Tremont (Hancock County)","1160","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300977415","Maine","Town of Trenton (Hancock County)","1162","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300978920","Maine","Town of Verona Island (Hancock County)","380","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300980040","Maine","Town of Waltham (Hancock County)","261","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2300986655","Maine","Town of Winter Harbor (Hancock County)","393","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301100590","Maine","Town of Albion (Kennebec County)","1345","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301102100","Maine","City of Augusta (Kennebec County)","11270","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301104020","Maine","Town of Belgrade (Kennebec County)","2485","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301104475","Maine","Town of Benton (Kennebec County)","1797","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301112350","Maine","Town of Chelsea (Kennebec County)","1787","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301112735","Maine","Town of China (Kennebec County)","2911","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301113470","Maine","Town of Clinton (Kennebec County)","2030","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301124670","Maine","Town of Farmingdale (Kennebec County)","2013","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301124950","Maine","Town of Fayette (Kennebec County)","900","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301127085","Maine","City of Gardiner (Kennebec County)","3960","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301130550","Maine","City of Hallowell (Kennebec County)","2052","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301140175","Maine","Town of Litchfield (Kennebec County)","2483","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301143080","Maine","Town of Manchester (Kennebec County)","1895","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301146405","Maine","Town of Monmouth (Kennebec County)","2838","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301147770","Maine","Town of Mount Vernon (Kennebec County)","1308","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301154560","Maine","Town of Oakland (Kennebec County)","4110","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301159110","Maine","Town of Pittston (Kennebec County)","1974","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301161700","Maine","Town of Randolph (Kennebec County)","1144","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301162190","Maine","Town of Readfield (Kennebec County)","2032","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301163835","Maine","Town of Rome (Kennebec County)","827","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301168385","Maine","Town of Sidney (Kennebec County)","3345","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301178745","Maine","Town of Vassalboro (Kennebec County)","2893","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301179025","Maine","Town of Vienna (Kennebec County)","464","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301180740","Maine","City of Waterville (Kennebec County)","9678","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301180880","Maine","Town of Wayne (Kennebec County)","922","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301182945","Maine","Town of West Gardiner (Kennebec County)","2619","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301186165","Maine","Town of Windsor (Kennebec County)","1606","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301186515","Maine","Town of Winslow (Kennebec County)","5229","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301186970","Maine","Town of Winthrop (Kennebec County)","4402","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"2301301465","Maine","Town of Appleton (Knox County)","1002","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301309725","Maine","Town of Camden (Knox County)","4328","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301315780","Maine","Town of Cushing (Knox County)","1122","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301326805","Maine","Town of Friendship (Knox County)","944","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301333840","Maine","Town of Hope (Knox County)","1288","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301335135","Maine","Town of Isle au Haut (Knox County)","72","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301344165","Maine","Matinicus Isle Plantation (Knox County)","58","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301351620","Maine","Town of North Haven (Knox County)","356","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301356135","Maine","Town of Owl's Head (Knox County)","1232","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301363590","Maine","City of Rockland (Knox County)","4571","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301363660","Maine","Town of Rockport (Knox County)","2857","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301365130","Maine","Town of Saint George (Knox County)","2028","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301372585","Maine","Town of South Thomaston (Knox County)","1175","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301376365","Maine","Town of Thomaston (Knox County)","1916","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301378115","Maine","Town of Union (Knox County)","1792","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301379130","Maine","Town of Vinalhaven (Knox County)","939","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301380215","Maine","Town of Warren (Knox County)","2537","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301380425","Maine","Town of Washington (Knox County)","1128","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301501010","Maine","Town of Alna (Lincoln County)","612","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301506050","Maine","Town of Boothbay (Lincoln County)","2481","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301506120","Maine","Town of Boothbay Harbor (Lincoln County)","1627","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301506855","Maine","Town of Bremen (Lincoln County)","686","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301507485","Maine","Town of Bristol (Lincoln County)","2427","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301516235","Maine","Town of Damariscotta (Lincoln County)","1693","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301518475","Maine","Town of Dresden (Lincoln County)","1333","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301522675","Maine","Town of Edgecomb (Lincoln County)","1016","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301535695","Maine","Town of Jefferson (Lincoln County)","1943","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301546335","Maine","Monhegan Island Plantation (Lincoln County)","69","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301548645","Maine","Town of Newcastle (Lincoln County)","1558","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301549660","Maine","Town of Nobleboro (Lincoln County)","1488","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301569645","Maine","Town of Somerville (Lincoln County)","425","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301570240","Maine","Town of South Bristol (Lincoln County)","849","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301571955","Maine","Town of Southport (Lincoln County)","545","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301579550","Maine","Town of Waldoboro (Lincoln County)","3390","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301584135","Maine","Town of Westport Island (Lincoln County)","608","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301585010","Maine","Town of Whitefield (Lincoln County)","1605","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301587075","Maine","Town of Wiscasset (Lincoln County)","2667","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2309999901","Maine","Albany Township (Oxford County)","367","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301701325","Maine","Town of Andover (Oxford County)","613","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301704825","Maine","Town of Bethel (Oxford County)","2091","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301708150","Maine","Town of Brownfield (Oxford County)","1118","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301708710","Maine","Town of Buckfield (Oxford County)","1255","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301709550","Maine","Town of Byron (Oxford County)","119","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301710005","Maine","Town of Canton (Oxford County)","635","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301717250","Maine","Town of Denmark (Oxford County)","929","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301717740","Maine","Town of Dixfield (Oxford County)","1456","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301726910","Maine","Town of Fryeburg (Oxford County)","2331","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301727505","Maine","Town of Gilead (Oxford County)","146","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301729710","Maine","Town of Greenwood (Oxford County)","627","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301731110","Maine","Town of Hanover (Oxford County)","236","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301731670","Maine","Town of Hartford (Oxford County)","810","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301732370","Maine","Town of Hebron (Oxford County)","867","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301733315","Maine","Town of Hiram (Oxford County)","1027","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301739422","Maine","Lincoln Plantation (Oxford County)","40","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301741365","Maine","Town of Lovell (Oxford County)","927","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301742835","Maine","Magalloway Plantation (Oxford County)","26","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301745285","Maine","Town of Mexico (Oxford County)","1427","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301749275","Maine","Town of Newry (Oxford County)","322","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301754000","Maine","Town of Norway (Oxford County)","3270","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301755960","Maine","Town of Otisfield (Oxford County)","1323","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301756310","Maine","Town of Oxford (Oxford County)","2651","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301756625","Maine","Town of Paris (Oxford County)","3192","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301758270","Maine","Town of Peru (Oxford County)","1022","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301760405","Maine","Town of Porter (Oxford County)","1010","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301764185","Maine","Town of Roxbury (Oxford County)","278","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301764290","Maine","Town of Rumford (Oxford County)","3194","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301774510","Maine","Town of Stoneham (Oxford County)","224","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301774685","Maine","Town of Stow (Oxford County)","272","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301775035","Maine","Town of Sumner (Oxford County)","633","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301775595","Maine","Town of Sweden (Oxford County)","319","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301778465","Maine","Town of Upton (Oxford County)","68","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301780635","Maine","Town of Waterford (Oxford County)","1166","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301783890","Maine","Town of West Paris (Oxford County)","1068","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301787355","Maine","Town of Woodstock (Oxford County)","1042","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301901115","Maine","Town of Alton (Penobscot County)","571","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301902795","Maine","City of Bangor (Penobscot County)","18258","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301906575","Maine","Town of Bradford (Penobscot County)","823","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301906680","Maine","Town of Bradley (Penobscot County)","988","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301906925","Maine","City of Brewer (Penobscot County)","5878","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301909200","Maine","Town of Burlington (Penobscot County)","297","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301910670","Maine","Town of Carmel (Penobscot County)","1936","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301910810","Maine","Carroll Plantation (Penobscot County)","104","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301912105","Maine","Town of Charleston (Penobscot County)","834","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301912525","Maine","Town of Chester (Penobscot County)","403","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301913365","Maine","Town of Clifton (Penobscot County)","613","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301914310","Maine","Town of Corinna (Penobscot County)","1372","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301914380","Maine","Town of Corinth (Penobscot County)","1734","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301917530","Maine","Town of Dexter (Penobscot County)","2154","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301917950","Maine","Town of Dixmont (Penobscot County)","810","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301918580","Maine","Drew Plantation (Penobscot County)","24","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301921030","Maine","Town of East Millinocket (Penobscot County)","1054","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301922535","Maine","Town of Eddington (Penobscot County)","1630","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301922710","Maine","Town of Edinburg (Penobscot County)","123","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301923620","Maine","Town of Enfield (Penobscot County)","975","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301923865","Maine","Town of Etna (Penobscot County)","782","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301924110","Maine","Town of Exeter (Penobscot County)","633","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301927190","Maine","Town of Garland (Penobscot County)","684","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301927645","Maine","Town of Glenburn (Penobscot County)","3111","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301929185","Maine","Town of Greenbush (Penobscot County)","789","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301930795","Maine","Town of Hampden (Penobscot County)","5471","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301932510","Maine","Town of Hermon (Penobscot County)","4405","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301933490","Maine","Town of Holden (Penobscot County)","2330","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301934190","Maine","Town of Howland (Penobscot County)","742","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301934365","Maine","Town of Hudson (Penobscot County)","969","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301936325","Maine","Town of Kenduskeag (Penobscot County)","871","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301937075","Maine","Kingman Township (Penobscot County)","90","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301937760","Maine","Town of Lagrange (Penobscot County)","392","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301938005","Maine","Town of Lakeville (Penobscot County)","86","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301938530","Maine","Town of Lee (Penobscot County)","587","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301938705","Maine","Town of Levant (Penobscot County)","1849","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301939475","Maine","Town of Lincoln (Penobscot County)","2945","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301941435","Maine","Town of Lowell (Penobscot County)","291","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301944270","Maine","Town of Mattawamkeag (Penobscot County)","468","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301944340","Maine","Town of Maxfield (Penobscot County)","73","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301945005","Maine","Town of Medway (Penobscot County)","826","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301945670","Maine","Town of Milford (Penobscot County)","2090","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301945810","Maine","Town of Millinocket (Penobscot County)","2952","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301947560","Maine","Town of Mount Chase (Penobscot County)","155","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301948505","Maine","Town of Newburgh (Penobscot County)","1117","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301949065","Maine","Town of Newport (Penobscot County)","1966","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301955225","Maine","City of Old Town (Penobscot County)","6989","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301955565","Maine","Town of Orono (Penobscot County)","7134","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301955680","Maine","Town of Orrington (Penobscot County)","2851","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301957045","Maine","Town of Passadumkeag (Penobscot County)","254","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301957150","Maine","Town of Patten (Penobscot County)","589","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301957937","Maine","Penobscot Nation Voting District (Penobscot County)","362","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301959950","Maine","Town of Plymouth (Penobscot County)","839","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301960790","Maine","Prentiss Township (Penobscot County)","119","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301967160","Maine","Seboeis Plantation (Penobscot County)","33","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301973250","Maine","Town of Springfield (Penobscot County)","191","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301973600","Maine","Town of Stacyville (Penobscot County)","233","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301974055","Maine","Town of Stetson (Penobscot County)","900","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301978780","Maine","Town of Veazie (Penobscot County)","1343","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301981055","Maine","Webster Plantation (Penobscot County)","51","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301986305","Maine","Town of Winn (Penobscot County)","229","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2301987390","Maine","Town of Woodville (Penobscot County)","158","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302100100","Maine","Town of Abbot (Piscataquis County)","465","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302103740","Maine","Town of Beaver Cove (Piscataquis County)","125","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302106400","Maine","Town of Bowerbank (Piscataquis County)","136","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302108325","Maine","Town of Brownville (Piscataquis County)","865","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302118195","Maine","Town of Dover-Foxcroft (Piscataquis County)","2695","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"2302129535","Maine","Town of Greenville (Piscataquis County)","1341","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
