The Verifier - November 2006. Data as of December 7, 2025.
FIPS code,State,Jurisdiction,Registered Voters,Precincts,Voting Location,All Mail Ballot?,Election Day Marking Method,Election Day Tabulation
"0900322070","Connecticut","Town of East Granby (Hartford  County)","3232","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900322630","Connecticut","Town of East Hartford (Hartford  County)","24872","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0900327600","Connecticut","Town of Farmington (Hartford  County)","16045","6","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900331240","Connecticut","Town of Glastonbury (Hartford  County)","21535","9","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900332640","Connecticut","Town of Granby (Hartford  County)","6852","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900337070","Connecticut","City of Hartford (Hartford  County)","43850","23","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900337140","Connecticut","Town of Hartland (Hartford  County)","1461","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900344700","Connecticut","Town of Manchester (Hartford  County)","30341","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900345820","Connecticut","Town of Marlborough (Hartford  County)","4065","3","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900350440","Connecticut","City of New Britain (Hartford  County)","30464","10","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900352140","Connecticut","Town of Newington (Hartford  County)","18108","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0900360120","Connecticut","Town of Plainville (Hartford  County)","9869","5","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900365370","Connecticut","Town of Rocky Hill (Hartford  County)","11139","3","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900368940","Connecticut","Town of Simsbury (Hartford  County)","16533","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900371390","Connecticut","Town of South Windsor (Hartford  County)","26479","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0900370550","Connecticut","Town of Southington (Hartford  County)","15549","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0900382590","Connecticut","Town of West Hartford (Hartford  County)","34799","4","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900384900","Connecticut","Town of Wethersfield (Hartford  County)","17161","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0900387000","Connecticut","Town of Windsor (Hartford  County)","18147","7","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900387070","Connecticut","Town of Windsor Locks (Hartford  County)","7315","5","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900549460","Connecticut","Town of Morris (Litchfield County)","1627","6","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900551350","Connecticut","Town of New Hartford (Litchfield County)","4510","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900554030","Connecticut","Town of North Canaan (Litchfield County)","1866","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900586440","Connecticut","Town of Winchester (Litchfield County)","6825","3","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900587910","Connecticut","Town of Woodbury (Litchfield County)","6406","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900502760","Connecticut","Town of Barkhamsted (Litchfield  County)","2502","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900504930","Connecticut","Town of Bethlehem (Litchfield  County)","2688","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0900508210","Connecticut","Town of Bridgewater (Litchfield  County)","1439","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900510940","Connecticut","Town of Canaan (Litchfield  County)","744","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900516050","Connecticut","Town of Colebrook (Litchfield  County)","1064","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900517240","Connecticut","Town of Cornwall (Litchfield  County)","1045","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900532290","Connecticut","Town of Goshen (Litchfield  County)","2003","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900537280","Connecticut","Town of Harwinton (Litchfield  County)","3832","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900540290","Connecticut","Town of Kent (Litchfield  County)","1963","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900543370","Connecticut","Town of Litchfield (Litchfield  County)","6020","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900552630","Connecticut","Town of New Milford (Litchfield  County)","16547","8","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900553470","Connecticut","Town of Norfolk (Litchfield  County)","1110","4","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900560750","Connecticut","Town of Plymouth (Litchfield  County)","7462","4","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900565930","Connecticut","Town of Roxbury (Litchfield  County)","1655","3","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900566420","Connecticut","Town of Salisbury (Litchfield  County)","2782","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0900567960","Connecticut","Town of Sharon (Litchfield  County)","1802","3","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900575730","Connecticut","Town of Thomaston (Litchfield  County)","4952","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900576570","Connecticut","City of Torrington (Litchfield  County)","18541","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900579510","Connecticut","Town of Warren (Litchfield  County)","955","9","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900579720","Connecticut","Town of Washington (Litchfield  County)","2151","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900580490","Connecticut","Town of Watertown (Litchfield  County)","13744","4","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900714300","Connecticut","Town of Chester (Middlesex County)","2527","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900747080","Connecticut","Town of Middlefield (Middlesex County)","3029","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900757320","Connecticut","Town of Old Saybrook (Middlesex County)","7263","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900715350","Connecticut","Town of Clinton (Middlesex  County)","9264","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900718080","Connecticut","Town of Cromwell (Middlesex  County)","8789","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900719130","Connecticut","Town of Deep River (Middlesex  County)","3060","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900720810","Connecticut","Town of Durham (Middlesex  County)","4776","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0900722280","Connecticut","Town of East Haddam (Middlesex  County)","5421","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900722490","Connecticut","Town of East Hampton (Middlesex  County)","7469","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900726270","Connecticut","Town of Essex (Middlesex  County)","4545","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900735230","Connecticut","Town of Haddam (Middlesex  County)","5400","3","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900740710","Connecticut","Town of Killingworth (Middlesex  County)","4416","8","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900747360","Connecticut","City of Middletown (Middlesex  County)","22887","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0900761800","Connecticut","Town of Portland (Middlesex  County)","6122","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900781680","Connecticut","Town of Westbrook (Middlesex  County)","4215","20","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0900904580","Connecticut","Town of Bethany (New Haven County)","3706","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900919550","Connecticut","City of Derby (New Haven County)","6459","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900958300","Connecticut","Town of Oxford (New Haven County)","7687","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900901220","Connecticut","City of Ansonia (New Haven  County)","9531","7","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900903250","Connecticut","Town of Beacon Falls (New Haven  County)","3432","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900907310","Connecticut","Town of Branford (New Haven  County)","18268","7","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900914160","Connecticut","Town of Cheshire (New Haven  County)","17511","9","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900922910","Connecticut","Town of East Haven (New Haven  County)","14971","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0900934950","Connecticut","Town of Guilford (New Haven  County)","15174","4","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900935650","Connecticut","Town of Hamden (New Haven  County)","32589","9","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900944560","Connecticut","Town of Madison (New Haven  County)","13041","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900946520","Connecticut","City of Meriden (New Haven  County)","30588","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900946940","Connecticut","Town of Middlebury (New Haven  County)","4665","17","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900947535","Connecticut","City of Milford (New Haven  County)","31067","14","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900949950","Connecticut","Town of Naugatuck (New Haven  County)","16468","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900952070","Connecticut","City of New Haven (New Haven  County)","55684","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900953890","Connecticut","Town of North Branford (New Haven  County)","8558","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900954870","Connecticut","Town of North Haven (New Haven  County)","15500","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900957600","Connecticut","Town of Orange (New Haven  County)","9745","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900962290","Connecticut","Town of Prospect (New Haven  County)","5766","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900967610","Connecticut","Town of Seymour (New Haven  County)","9042","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900969640","Connecticut","Town of Southbury (New Haven  County)","13721","5","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900978740","Connecticut","Town of Wallingford (New Haven  County)","26006","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900980070","Connecticut","City of Waterbury (New Haven  County)","51825","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900982870","Connecticut","City of West Haven (New Haven  County)","29539","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0900987560","Connecticut","Town of Wolcott (New Haven  County)","10356","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0900987700","Connecticut","Town of Woodbridge (New Haven  County)","6146","3","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901106820","Connecticut","Town of Bozrah (New London County)","1650","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901123400","Connecticut","Town of East Lyme (New London County)","11160","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0901133900","Connecticut","Town of Griswold (New London County)","6357","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901144210","Connecticut","Town of Lyme (New London County)","1727","4","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901162150","Connecticut","Town of Preston (New London County)","3508","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901171670","Connecticut","Town of Sprague (New London County)","1667","5","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901115910","Connecticut","Town of Colchester (New London  County)","9231","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901129910","Connecticut","Town of Franklin (New London  County)","1240","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901134250","Connecticut","Town of Groton (New London  County)","18446","8","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901142390","Connecticut","Town of Lebanon (New London  County)","4543","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901142600","Connecticut","Town of Ledyard (New London  County)","8515","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901143230","Connecticut","Town of Lisbon (New London  County)","2494","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901148900","Connecticut","Town of Montville (New London  County)","9224","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0901152350","Connecticut","City of New London (New London  County)","9780","33","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901155500","Connecticut","Town of North Stonington (New London  County)","3486","5","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901156270","Connecticut","City of Norwich (New London  County)","18610","13","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901157040","Connecticut","Town of Old Lyme (New London  County)","5938","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0901166210","Connecticut","Town of Salem (New London  County)","2578","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901173770","Connecticut","Town of Stonington (New London  County)","12278","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901178600","Connecticut","Town of Voluntown (New London  County)","1517","6","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901180280","Connecticut","Town of Waterford (New London  County)","12421","23","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901316400","Connecticut","Town of Columbia (Tolland County)","3501","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901344910","Connecticut","Town of Mansfield (Tolland County)","10145","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0901372090","Connecticut","Town of Stafford (Tolland County)","7580","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901385950","Connecticut","Town of Willington (Tolland County)","3393","10","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901301080","Connecticut","Town of Andover (Tolland  County)","2215","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901306260","Connecticut","Town of Bolton (Tolland  County)","3485","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0901317800","Connecticut","Town of Coventry (Tolland  County)","7606","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901325360","Connecticut","Town of Ellington (Tolland  County)","8598","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901337910","Connecticut","Town of Hebron (Tolland  County)","5982","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901369220","Connecticut","Town of Somers (Tolland  County)","5912","4","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901376290","Connecticut","Town of Tolland (Tolland  County)","9401","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0901377830","Connecticut","Town of Union (Tolland  County)","572","7","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901378250","Connecticut","Town of Vernon (Tolland  County)","15518","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0901540500","Connecticut","Town of Killingly (Windham County)","8821","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901501430","Connecticut","Town of Ashford (Windham  County)","2813","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan and Mechanical Lever Voting Machines",
"0901509190","Connecticut","Town of Brooklyn (Windham  County)","4574","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901512130","Connecticut","Town of Canterbury (Windham  County)","3349","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901513810","Connecticut","Town of Chaplin (Windham  County)","1502","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901521860","Connecticut","Town of Eastford (Windham  County)","1093","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901536000","Connecticut","Town of Hampton (Windham  County)","1229","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901559980","Connecticut","Town of Plainfield (Windham  County)","8722","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901561030","Connecticut","Town of Pomfret (Windham  County)","2642","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901562710","Connecticut","Town of Putnam (Windham  County)","4912","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901567400","Connecticut","Town of Scotland (Windham  County)","1066","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901573420","Connecticut","Town of Sterling (Windham  County)","1860","20","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901575870","Connecticut","Town of Thompson (Windham  County)","5229","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901586790","Connecticut","Town of Windham (Windham  County)","12910","1","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"0901588190","Connecticut","Town of Woodstock (Windham  County)","4638","2","Assigned Polling Place","No","Mechanical Lever Machine","Optical Scan and Mechanical Lever Voting Machines",
"1000100000","Delaware","Kent County","89801","67","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1000300000","Delaware","New Castle County","344848","305","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1000500000","Delaware","Sussex County","114068","64","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1100000000","District of Columbia","District of Columbia","492082","142","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1200100000","Florida","Alachua County","147411","69","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1200300000","Florida","Baker County","12997","9","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1200500000","Florida","Bay County","107996","55","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1200700000","Florida","Bradford County","14275","19","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1200900000","Florida","Brevard County","315877","224","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1201100000","Florida","Broward County","923647","776","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1201300000","Florida","Calhoun County","8517","13","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1201500000","Florida","Charlotte County","117250","80","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1201700000","Florida","Citrus County","98226","41","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1201900000","Florida","Clay County","113010","62","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1202100000","Florida","Collier County","186236","94","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1202300000","Florida","Columbia County","39659","25","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1202700000","Florida","DeSoto County","15676","15","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1202900000","Florida","Dixie County","10567","10","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1203100000","Florida","Duval County","567279","285","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1203300000","Florida","Escambia County","187489","90","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1203500000","Florida","Flagler County","55970","36","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1203700000","Florida","Franklin County","7452","8","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1203900000","Florida","Gadsden County","28098","25","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1204100000","Florida","Gilchrist County","9591","10","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1204300000","Florida","Glades County","6162","13","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1204500000","Florida","Gulf County","10095","14","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1204700000","Florida","Hamilton County","7974","8","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1204900000","Florida","Hardee County","11717","12","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1205100000","Florida","Hendry County","15670","23","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1205300000","Florida","Hernando County","119604","56","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1205500000","Florida","Highlands County","60709","25","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1205700000","Florida","Hillsborough County","634073","361","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1205900000","Florida","Holmes County","10751","8","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1206100000","Florida","Indian River County","87085","54","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1206300000","Florida","Jackson County","26607","25","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1206500000","Florida","Jefferson County","9929","15","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1206700000","Florida","Lafayette County","4389","5","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1206900000","Florida","Lake County","189232","102","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1207100000","Florida","Lee County","326933","171","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1207300000","Florida","Leon County","143482","175","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1207500000","Florida","Levy County","24141","20","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1207700000","Florida","Liberty County","4176","8","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1207900000","Florida","Madison County","11504","11","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1208100000","Florida","Manatee County","223212","137","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1208300000","Florida","Marion County","200190","151","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
