The Verifier - November 2012. Data as of December 7, 2025.
FIPS code,State,Jurisdiction,Registered Voters,Precincts,Voting Location,All Mail Ballot?,Election Day Marking Method,Election Day Tabulation
"1317900000","Georgia","Liberty County","26770","13","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1318100000","Georgia","Lincoln County","5373","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1318300000","Georgia","Long County","6429","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1318500000","Georgia","Lowndes County","53131","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1318700000","Georgia","Lumpkin County","15347","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1319300000","Georgia","Macon County","4327","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1319500000","Georgia","Madison County","12418","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1319700000","Georgia","Marion County","8459","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1318900000","Georgia","McDuffie County","6504","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1319100000","Georgia","McIntosh County","14490","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1319900000","Georgia","Meriwether County","12919","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1320100000","Georgia","Miller County","3716","1","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1320500000","Georgia","Mitchell County","11575","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1320700000","Georgia","Monroe County","16048","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1320900000","Georgia","Montgomery County","4793","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1321100000","Georgia","Morgan County","11585","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1321300000","Georgia","Murray County","17319","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1321500000","Georgia","Muscogee County","105558","27","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1321700000","Georgia","Newton County","58046","22","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1321900000","Georgia","Oconee County","22562","13","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1322100000","Georgia","Oglethorpe County","7789","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1322300000","Georgia","Paulding County","77941","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1322500000","Georgia","Peach County","15838","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1322700000","Georgia","Pickens County","17255","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1322900000","Georgia","Pierce County","9679","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1323100000","Georgia","Pike County","10655","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1323300000","Georgia","Polk County","19367","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1323500000","Georgia","Pulaski County","5163","3","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1323700000","Georgia","Putnam County","11542","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1323900000","Georgia","Quitman County","1448","2","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1324100000","Georgia","Rabun County","9703","1","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1324300000","Georgia","Randolph County","4061","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1324500000","Georgia","Richmond County","110401","78","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1324700000","Georgia","Rockdale County","50764","18","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1324900000","Georgia","Schley County","2387","1","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1325100000","Georgia","Screven County","8443","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1325300000","Georgia","Seminole County","5133","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1325500000","Georgia","Spalding County","35851","21","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1325700000","Georgia","Stephens County","13893","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1325900000","Georgia","Stewart County","2973","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1326100000","Georgia","Sumter County","16289","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1326300000","Georgia","Talbot County","4508","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1326500000","Georgia","Taliaferro County","1274","2","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1326700000","Georgia","Tattnall County","9639","9","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1326900000","Georgia","Taylor County","4613","4","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1327100000","Georgia","Telfair County","5764","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1327300000","Georgia","Terrell County","5972","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1327500000","Georgia","Thomas County","25780","20","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1327700000","Georgia","Tift County","20214","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1327900000","Georgia","Toombs County","13107","14","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1328100000","Georgia","Towns County","7764","4","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1328300000","Georgia","Treutlen County","3917","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1328500000","Georgia","Troup County","37051","16","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1328700000","Georgia","Turner County","4959","3","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1328900000","Georgia","Twiggs County","5841","5","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1329100000","Georgia","Union County","13285","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1329300000","Georgia","Upson County","14866","10","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1329500000","Georgia","Walker County","33204","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1329700000","Georgia","Walton County","50212","21","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1329900000","Georgia","Ware County","16979","12","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1330100000","Georgia","Warren County","3283","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1330300000","Georgia","Washington County","11765","8","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1330500000","Georgia","Wayne County","14679","15","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1330700000","Georgia","Webster County","1470","1","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1330900000","Georgia","Wheeler County","3154","2","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1331100000","Georgia","White County","14326","11","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1331300000","Georgia","Whitfield County","39994","23","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1331500000","Georgia","Wilcox County","4163","6","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1331700000","Georgia","Wilkes County","6165","7","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1331900000","Georgia","Wilkinson County","5547","9","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1332100000","Georgia","Worth County","11622","16","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"6600000000","Guam","Guam","50701","58","Assigned Polling Place","No","Hand marked paper ballots, No accessible equipment","Optical Scan",
"1500100000","Hawaii","Hawaii County","95542","40","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1500300000","Hawaii","City and County of Honolulu","429874","156","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1500700000","Hawaii","Kauai County","37227","16","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1500900000","Hawaii","Maui County","76240","35","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1600100000","Idaho","Ada County","251467","145","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1600300000","Idaho","Adams County","2800","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1600500000","Idaho","Bannock County","49947","58","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1600700000","Idaho","Bear Lake County","3596","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1600900000","Idaho","Benewah County","5380","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1601100000","Idaho","Bingham County","22484","26","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1601300000","Idaho","Blaine County","13821","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1601500000","Idaho","Boise County","5080","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1601700000","Idaho","Bonner County","25712","33","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1601900000","Idaho","Bonneville County","55469","50","Assigned Polling Place","No","Hand marked punch card ballots and BMDs","Punch Card",
"1602100000","Idaho","Boundary County","6380","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1602300000","Idaho","Butte County","1800","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1602500000","Idaho","Camas County","830","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1602700000","Idaho","Canyon County","93586","62","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1602900000","Idaho","Caribou County","4126","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1603100000","Idaho","Cassia County","10968","25","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1603300000","Idaho","Clark County","447","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1603500000","Idaho","Clearwater County","5084","14","Assigned Polling Place","No","Hand marked punch card ballots and BMDs","Punch Card",
"1603700000","Idaho","Custer County","3159","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1603900000","Idaho","Elmore County","11748","18","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1604100000","Idaho","Franklin County","6934","17","Assigned Polling Place","No","Hand marked punch card ballots and BMDs","Punch Card",
"1604300000","Idaho","Fremont County","7528","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1604500000","Idaho","Gem County","10385","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1604700000","Idaho","Gooding County","6802","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1604900000","Idaho","Idaho County","10573","27","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1605100000","Idaho","Jefferson County","14117","17","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1605300000","Idaho","Jerome County","9554","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1605500000","Idaho","Kootenai County","80385","70","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1605700000","Idaho","Latah County","24848","32","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1605900000","Idaho","Lemhi County","5309","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1606100000","Idaho","Lewis County","2193","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1606300000","Idaho","Lincoln County","2369","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1606500000","Idaho","Madison County","19306","19","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1606700000","Idaho","Minidoka County","9212","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1606900000","Idaho","Nez Perce County","23398","32","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1607100000","Idaho","Oneida County","2746","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1607300000","Idaho","Owyhee County","5382","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1607500000","Idaho","Payette County","11678","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1607700000","Idaho","Power County","3695","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1607900000","Idaho","Shoshone County","7313","13","Assigned Polling Place","No","Hand marked punch card ballots and BMDs","Punch Card",
"1608100000","Idaho","Teton County","6357","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1608300000","Idaho","Twin Falls County","39742","44","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1608500000","Idaho","Valley County","6417","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1608700000","Idaho","Washington County","5707","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count",
"1700100000","Illinois","Adams County","45172","74","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1700300000","Illinois","Alexander County","5435","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1703012000","Illinois","City of Aurora (Aurora County)","57472","73","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1706613000","Illinois","City of Bloomington (Bloomington County)","46086","52","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1700500000","Illinois","Bond County","12456","25","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1700700000","Illinois","Boone County","32688","38","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1700900000","Illinois","Brown County","3604","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1701100000","Illinois","Bureau County","23588","50","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1701300000","Illinois","Calhoun County","3679","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1701500000","Illinois","Carroll County","11182","22","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1701700000","Illinois","Cass County","9391","21","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1701900000","Illinois","Champaign County","112933","118","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1714000000","Illinois","City of Chicago","1364371","2034","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1702100000","Illinois","Christian County","21828","30","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1702300000","Illinois","Clark County","12679","23","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1702500000","Illinois","Clay County","10065","22","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1702700000","Illinois","Clinton County","23801","39","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1702900000","Illinois","Coles County","32271","44","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1703100000","Illinois","Cook County","1416811","1673","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1703300000","Illinois","Crawford County","14232","25","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1703500000","Illinois","Cumberland County","7926","12","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1718563000","Illinois","City of Danville","17840","33","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1703700000","Illinois","DeKalb County","57914","90","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1703900000","Illinois","DeWitt County","11628","23","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1704100000","Illinois","Douglas County","11801","19","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1704300000","Illinois","DuPage County","562770","748","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1722255000","Illinois","City of East St. Louis (East St. Louis County)","20607","25","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1704500000","Illinois","Edgar County","13286","29","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1704700000","Illinois","Edwards County","4528","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1704900000","Illinois","Effingham County","23115","37","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1705100000","Illinois","Fayette County","14898","31","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1705300000","Illinois","Ford County","8875","22","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1705500000","Illinois","Franklin County","29925","35","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1705700000","Illinois","Fulton County","25079","57","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1728326000","Illinois","City of Galesburg (Galesburg County)","18741","26","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1705900000","Illinois","Gallatin County","4052","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1706100000","Illinois","Greene County","9032","22","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1706300000","Illinois","Grundy County","30820","44","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1706500000","Illinois","Hamilton County","5746","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1706700000","Illinois","Hancock County","12529","34","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1706900000","Illinois","Hardin County","3194","6","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1707100000","Illinois","Henderson County","5019","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1707300000","Illinois","Henry County","35042","52","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1707500000","Illinois","Iroquois County","18860","37","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1707700000","Illinois","Jackson County","35885","58","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1707900000","Illinois","Jasper County","6841","16","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1708100000","Illinois","Jefferson County","24396","33","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1708300000","Illinois","Jersey County","17741","25","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1708500000","Illinois","Jo Daviess County","16171","29","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1708700000","Illinois","Johnson County","8172","17","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1708900000","Illinois","Kane County","212946","228","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"1709100000","Illinois","Kankakee County","64366","85","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1709300000","Illinois","Kendall County","65628","83","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1709500000","Illinois","Knox County","14676","31","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1709900000","Illinois","La Salle County","72466","119","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1709700000","Illinois","Lake County","406567","415","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1710100000","Illinois","Lawrence County","10504","27","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1710300000","Illinois","Lee County","22137","49","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1710500000","Illinois","Livingston County","21718","46","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1710700000","Illinois","Logan County","19595","29","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1711500000","Illinois","Macon County","76201","72","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1711700000","Illinois","Macoupin County","31882","61","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1711900000","Illinois","Madison County","179280","225","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1712100000","Illinois","Marion County","24817","48","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1712300000","Illinois","Marshall County","8500","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1712500000","Illinois","Mason County","10422","22","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1712700000","Illinois","Massac County","10756","17","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1710900000","Illinois","McDonough County","19154","31","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1711100000","Illinois","McHenry County","203225","212","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1711300000","Illinois","McLean County","56614","71","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1712900000","Illinois","Menard County","8751","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1713100000","Illinois","Mercer County","12020","24","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1713300000","Illinois","Monroe County","23910","37","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1713500000","Illinois","Montgomery County","18381","39","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1713700000","Illinois","Morgan County","21484","40","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1713900000","Illinois","Moultrie County","8709","16","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1714100000","Illinois","Ogle County","34944","52","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1759000000","Illinois","City of Peoria","69012","93","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"1714300000","Illinois","Peoria County","47432","74","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"1714500000","Illinois","Perry County","14172","27","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1714700000","Illinois","Piatt County","11817","16","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1714900000","Illinois","Pike County","11731","33","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1715100000","Illinois","Pope County","3119","6","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1715300000","Illinois","Pulaski County","5835","11","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1715500000","Illinois","Putnam County","4248","8","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1715700000","Illinois","Randolph County","21863","37","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1715900000","Illinois","Richland County","11697","22","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1716100000","Illinois","Rock Island County","87931","120","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1765000000","Illinois","City of Rockford","85853","86","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1716500000","Illinois","Saline County","16467","28","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1716700000","Illinois","Sangamon County","132634","182","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1716900000","Illinois","Schuyler County","5378","17","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1717100000","Illinois","Scott County","3691","10","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1717300000","Illinois","Shelby County","14916","33","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1716300000","Illinois","St. Clair County","166736","205","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1717500000","Illinois","Stark County","4137","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1717700000","Illinois","Stephenson County","33328","40","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1717900000","Illinois","Tazewell County","89276","130","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1718100000","Illinois","Union County","11979","20","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1718300000","Illinois","Vermilion County","30362","59","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1718500000","Illinois","Wabash County","9132","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1718700000","Illinois","Warren County","12010","28","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1718900000","Illinois","Washington County","10073","23","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1719100000","Illinois","Wayne County","12484","27","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1719300000","Illinois","White County","10918","27","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1719500000","Illinois","Whiteside County","38166","60","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1719700000","Illinois","Will County","386172","303","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1719900000","Illinois","Williamson County","43614","65","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1720100000","Illinois","Winnebago County","91976","112","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"1720300000","Illinois","Woodford County","25786","45","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"1800100000","Indiana","Adams County","18512","25","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1800300000","Indiana","Allen County","254385","327","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1800500000","Indiana","Bartholomew County","50413","68","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
"1800700000","Indiana","Benton County","5895","15","Assigned Polling Place","No","Hand marked paper ballots and DREs without VVPAT","Optical Scan and DRE",
"1800900000","Indiana","Blackford County","8095","12","Vote Center","No","DREs without VVPAT for all voters","DRE",
"1801100000","Indiana","Boone County","42141","53","Assigned Polling Place","No","DREs without VVPAT for all voters","DRE",
